observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,band,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,pseudoParaAngle,cloud,moonAlt,sunAlt,scheduler_note,target_name,target_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,observation_reason,science_program,cloud_extinction
1212192,301.97547664830694,-41.194191984635616,63142.056472555465,63142.11316344793,30.0,g,g,8.341745173132534,0.0,1,1.0572518424950361,1.0842976325832945,1.4246519566231914,1.2230639083442634,20.713725908629254,2161,5.6917402173794525,31.0,2.796001915569557,23.72103111685655,71.54775050856276,228.9557893687629,59.83523913183526,60.03895224832841,0.25,4.342808309801687,-33.11467604814505,"pair_33, gr, a",lowdust,1793782,321.14232086720983,-38.30279292480414,0.0,68.96171046310585,241.79839703057888,188.45417984488608,-3.6459344582223823,35.918294931827965,15.582117599899574,103.10614453338685,104.9406541389976,83.59073278434141,-116.76920046409555,pairs_gr_33.0,BLOCK-365,0.0
1212193,298.0516369538971,-41.59659140396706,63142.05689683827,63142.11316344793,30.0,g,g,13.743850983538183,0.0,1,1.0774647187524269,1.1399189176477256,1.5067042160707076,1.2905108656101216,20.68146403302687,2161,5.658034982024502,31.0,2.970633082475798,23.64044999146759,68.64300805678945,232.0084950962932,65.39296250180506,65.60671065401795,0.25,4.46123117634097,-33.23110220392854,"pair_33, gr, a",lowdust,1793783,321.29548087103865,-38.13714032952023,0.0,68.88211430741208,241.68080152388242,188.45456423773373,-3.6460986198594294,35.923370492055476,15.584023194674772,106.0817226063595,102.01109170811544,83.58804929048765,-114.05608132551662,pairs_gr_33.0,BLOCK-365,0.0
1212194,299.10273821913984,-38.84438218572101,63142.05732317894,63142.11316344793,30.0,g,g,19.20082535119945,0.0,1,1.0657162243949805,1.1399189176477256,1.496825299622465,1.2823903962896661,20.679847979954182,2161,5.835833880911426,31.0,2.866775194646906,23.649318198634763,70.29561655554419,238.58898874369203,70.98788955764252,71.19073740146355,0.25,4.5801770517174605,-33.34799135702503,"pair_33, gr, a",lowdust,1793784,321.44938373238654,-38.010087949735905,0.0,68.80204246582993,241.56235245610017,188.45495049520855,-3.64626357759309,35.92846499227346,15.585937742277356,104.93261555357704,103.54427068685465,83.58535570093747,-107.71274580187092,pairs_gr_33.0,BLOCK-365,0.0
1212195,295.4276131192599,-39.07414741328932,63142.057747412655,63142.11316344793,30.0,g,g,23.166764006235987,0.0,1,1.0875518940371525,1.1399189176477256,1.5151518555567092,1.297454825267615,20.64213400660502,2161,5.653793079505496,31.0,2.8667752491104044,23.6133368359424,67.37951122104859,240.3610270153884,75.04053218205304,75.25131710732131,0.25,4.698483994036992,-33.46420166580065,"pair_33, gr, a",lowdust,1793785,321.60252601547506,-37.91544689891467,0.0,68.7222770669241,241.444206914146,188.45533484406363,-3.646427719994968,35.93352866669211,15.587842540048774,107.8018284474823,100.7235781618671,83.58267832815005,-106.14519697239567,pairs_gr_33.0,BLOCK-365,0.0
1212196,296.6657549406617,-36.26972688889431,63142.05817470114,63142.11316344793,30.0,g,g,28.739575491672348,0.0,1,1.07656693160722,1.1399189176477256,1.5059508223869362,1.2898915760020615,20.636982033685833,2161,5.9177253384935184,31.0,2.9706329984825013,23.61981244947463,68.79892970816789,247.2451605988066,80.7761941296243,80.97664581945743,0.25,4.817591290581393,-33.5811467393931,"pair_33, gr, a",lowdust,1793786,321.7567710252373,-37.76292967221491,0.0,68.64184720589571,241.32492640623474,188.45572196073155,-3.6465930442106056,35.93862310691334,15.589760762990087,106.50643701019165,102.34601602955554,83.57998460586876,-99.47429561842159,pairs_gr_33.0,BLOCK-365,0.0
1212197,293.19829810246813,-36.39439301552852,63142.05859881052,63142.11316344793,30.0,g,g,31.481029856430272,0.0,1,1.1002496376800703,1.1399189176477256,1.5257413241976434,1.3061593684904629,20.60207569355388,2161,5.643051048676519,31.0,2.7960019954575586,23.583799312760096,65.8920112650741,247.93138288750794,83.54862325890699,83.7555168087059,0.25,4.935761264489037,-33.69712046840127,"pair_33, gr, a",lowdust,1793787,321.9098684258537,-37.72551304772439,0.0,68.56192625705656,241.2062512418427,188.45610619742757,-3.6467571382654196,35.943673990848,15.591664425581357,109.30096593671743,99.59496487734587,83.57731383250294,-98.8778831337147,pairs_gr_33.0,BLOCK-365,0.0
1212198,291.7658577157688,-39.18045288314574,63142.05902422197,63142.11316344793,30.0,g,g,27.042461139023505,0.0,1,1.1153965370150836,1.1399189176477256,1.5383095764257193,1.3164904718219412,20.564704172148428,2161,5.755549130035493,31.0,3.0071443400703495,23.553663762218534,64.23750676578757,241.8366612813124,78.98213834140512,79.19972033410787,0.25,5.054242844920857,-33.81334890894328,"pair_33, gr, a",lowdust,1793788,322.0634358521678,-37.84274080491563,0.0,68.48167028163542,241.0869293346195,188.45649161401371,-3.646921735985994,35.9487347239558,15.5935736439288,110.6564072684259,97.9264698191607,83.57463776923547,-104.90007965385666,pairs_gr_33.0,BLOCK-365,0.0
1212199,294.15259652566607,-41.82785976558924,63142.0594522059,63142.11316344793,30.0,g,g,19.411217542702616,0.0,1,1.1061070628412837,1.1399189176477256,1.5306097231576274,1.3101611924355698,20.585320398230948,2161,5.977811827599783,31.0,3.2093788408477604,23.57102437252819,65.20952933377272,234.8301435493751,71.18972367313842,71.41215902180556,0.25,5.173389155785863,-33.930177769415884,"pair_33, gr, a",lowdust,1793789,322.21793190778806,-37.999058520897066,0.0,68.4008382970056,240.96660046044494,188.45687936147405,-3.6470873289136345,35.95382034181956,15.595494115632707,109.03079246110262,99.13463271664992,83.57194846431202,-111.8113269642558,pairs_gr_33.0,BLOCK-365,0.0
1212200,290.2740324807208,-41.91711741478377,63142.05987640193,63142.11316344793,30.0,g,g,23.582688462222787,0.0,1,1.134810299566373,1.1399189176477256,1.5543189069857988,1.3296501415423265,20.543554423289063,2161,5.650537826679061,31.0,2.889235729782439,23.528090286618855,62.30567177847804,236.56157106271633,75.42768814917889,75.65720375278202,0.25,5.29142975479998,-34.04587126321535,"pair_33, gr, a",lowdust,1793790,322.37106058774623,-37.925484709440774,0.0,68.32063187071745,240.8470540574752,188.45726367739854,-3.6472514561322034,35.9588552902027,15.597397301337734,111.92442109729508,96.29082550065465,83.56928587164343,-110.23902303941973,pairs_gr_33.0,BLOCK-365,0.0
1212201,288.1108173034476,-39.17814762561125,63142.060302308855,63142.11316344793,30.0,g,g,30.56712489586145,0.0,1,1.1483420961096178,1.1399189176477256,1.565413013728487,1.3387694972848163,20.501629879397402,2161,5.79835831323698,31.0,3.1940726163717743,23.497250146545934,61.08692877911314,242.93276632600165,82.55144034455031,82.77463413401186,0.25,5.409895158750869,-34.161929850379465,"pair_33, gr, a",lowdust,1793791,322.52480687426976,-37.79249076184957,0.0,68.24001187921888,240.72674253796313,188.45764954360928,-3.6474162451966143,35.96390487792164,15.599307873846449,113.50186301246178,95.13679765446986,83.56661545510808,-104.04558978647182,pairs_gr_33.0,BLOCK-365,0.0
1212202,289.7231417062135,-36.42520105559134,63142.06072610179,63142.11316344793,30.0,g,g,34.48907062342325,0.0,1,1.1331440004794202,0.8271599169577376,1.177898789744913,1.0202328051703184,20.50644431434317,2161,5.615709377718612,31.0,3.033276420135611,23.81161422196289,62.486767804253866,248.51176236584269,86.58433244566827,86.79680628122372,0.25,5.527721554449521,-34.277311403548815,"pair_33, gr, a",lowdust,1793792,322.6777900400233,-37.692264342199536,0.0,68.15970238434845,240.60674677616998,188.45803349481048,-3.6475802162086084,35.9689237649342,15.60120867555391,112.1169645436947,96.83960523292662,83.56396119241326,-98.58275227559737,pairs_gr_33.0,BLOCK-365,0.0
1212203,297.92760214098416,-33.40422218344039,63142.06117375894,63142.11316344793,30.0,g,g,35.835740479499215,0.0,1,1.073479928316386,0.8271599169577376,1.1402846299054294,0.989313965782263,20.576251626605135,2161,7.677578596500085,31.0,7.371366795561165,23.89323120179286,69.21391027374803,255.18311174076413,88.09407740049683,88.28523093708151,0.25,5.652127622723134,-34.399080820479625,"pair_33, gr, a",lowdust,1793793,322.839387848206,-37.55050954241771,0.0,68.07477335738378,240.47968908190484,188.45843906696746,-3.6477534204698183,35.974219163920914,15.60321620176553,105.10746908128243,104.0430198747745,83.56116060625487,-92.04762496013245,pairs_gr_33.0,BLOCK-365,0.0
1212204,294.62150372361634,-33.55628728766067,63142.061597713706,63142.11316344793,30.0,g,g,37.49520644291324,0.0,1,1.0964890148354136,0.8271599169577376,1.1548869777415114,1.0013170957035222,20.540491252276496,2161,5.629691571154044,31.0,2.761608796329397,23.857274740283074,66.3271504721327,254.90113550235657,89.73527790431763,89.93264758869567,0.25,5.76989434324895,-34.51429921388949,"pair_33, gr, a",lowdust,1793794,322.9924294332053,-37.56255885421759,0.0,67.99424895311442,240.3590700646436,188.45882316528113,-3.647917453849754,35.97922839951101,15.605117139004076,107.86400377868351,101.32271241013717,83.55851127964212,-92.33373850642026,pairs_gr_33.0,BLOCK-365,0.0
1212205,296.07513828048843,-30.671966857757965,63142.06202681843,63142.11316344793,30.0,g,g,43.486442544088575,0.0,1,1.0884812916440543,0.8271599169577376,1.1498190368280732,0.9971512482726761,20.530144314666593,2161,6.074648061266588,31.0,3.135996439474053,23.858762622325482,67.27555492642371,262.3643966254018,95.91448293878285,96.10302463441343,0.25,5.889039778757207,-34.63081456825914,"pair_33, gr, a",lowdust,1793795,323.1473300789261,-37.38341790967514,0.0,67.91265500354528,240.23669986093546,188.4592119296458,-3.6480834796907504,35.98429275434305,15.607040875323962,106.2480891323049,103.13882764996869,83.55583271767769,-85.03514626135392,pairs_gr_33.0,BLOCK-365,0.0
1212206,292.8582482618094,-30.785511963552977,63142.06245063677,63142.11316344793,30.0,g,g,44.27114454378624,0.0,1,1.113836719747027,0.8271599169577376,1.1658155184139958,1.0103003561363044,20.475091517456388,2161,5.617904522999431,31.0,2.767460536392025,23.811772221935087,64.41037295911487,261.2918883972774,96.65234989357621,96.8463229857381,0.25,6.006666193737141,-34.74579313898601,"pair_33, gr, a",lowdust,1793796,323.3003224167518,-37.42482155804813,0.0,67.83197594096279,240.11555484643912,188.45959590484478,-3.6482474600448804,35.98928906000455,15.608940623285054,109.00716233522306,100.40624866539504,83.55319006480522,-86.0330236598533,pairs_gr_33.0,BLOCK-365,0.0
1212207,291.2949123005553,-33.62550655651357,63142.06287742651,63142.11316344793,30.0,g,g,39.35037148079439,0.0,1,1.1260549806873292,0.8271599169577376,1.1734718362825831,1.0165938494242832,20.453795933773513,2161,5.874634362994191,31.0,3.1328205115369547,23.79176549988053,63.173003356683054,254.63124045462553,91.58176202903522,91.78461366206585,0.25,6.125053059278234,-34.86143987101531,"pair_33, gr, a",lowdust,1793797,323.4543873893457,-37.56575781872856,0.0,67.7506183358515,239.99321728346808,188.4599825723513,-3.648412589949935,35.99431485926871,15.610853249385029,110.64116022758712,98.58983709686471,83.55053176199014,-92.53156111183007,pairs_gr_33.0,BLOCK-365,0.0
1212208,289.62331991449196,-30.819482237297766,63142.06330174953,63142.11316344793,30.0,g,g,45.291082992142414,0.0,1,1.1449513577586745,0.8271599169577376,1.1852477381102946,1.0262736407266622,20.4193870630294,2161,5.6615087688907835,31.0,3.1420771101725675,23.760247662287842,61.39740476093807,260.3665397571389,97.63762027879693,97.83632660515207,0.25,6.242672302823865,-34.976225986074915,"pair_33, gr, a",lowdust,1793798,323.6075619069637,-37.45475638699034,0.0,67.66958481308693,239.8711538535282,188.4603670052631,-3.648576765326566,35.999306327267675,15.612754152590373,111.78215145202634,97.66152419069584,83.54789161787292,-86.88552603626694,pairs_gr_33.0,BLOCK-365,0.0
1212209,287.95229838656473,-33.611416110367216,63142.063726708264,63142.11316344793,30.0,g,g,41.139598484261356,0.0,1,1.1594801712382121,0.8271599169577376,1.1942490621900095,1.0336727291201877,20.39871558268945,2161,5.7164348426188365,31.0,3.129332914565674,23.738926995104197,60.13728442138162,254.36385249425868,93.36239297523468,93.56987890284528,0.25,6.36038422614022,-35.09099138339583,"pair_33, gr, a",lowdust,1793799,323.7609659114863,-37.56971958141607,0.0,67.58828318303395,239.74847250950268,188.4607520143744,-3.6487411865500317,36.00429999598035,15.614657233213983,113.42485743216342,95.84431527614545,83.5452503101047,-92.75126540674228,pairs_gr_33.0,BLOCK-365,0.0
1212210,286.24189256404276,-36.36565696887876,63142.064150326485,63142.11316344793,30.0,g,g,37.56922913750157,0.0,1,1.1772366812257986,0.8544949245108225,1.237979906041387,1.0696194827660201,20.391997750112157,2161,5.600614389945001,31.0,3.090055463147563,23.6928439531096,58.69338289641826,248.86296238969896,89.68492274375606,89.90207175409668,0.25,6.477641626779322,-35.205202834445714,"pair_33, gr, a",lowdust,1793800,323.9138860095303,-37.667157383404906,0.0,67.5070916160574,239.62574349038616,188.46113580922992,-3.648905088992581,36.00927265587988,15.616553642794853,114.95466714523035,94.07487518527363,83.54262011494112,-98.15372296652228,pairs_gr_33.0,BLOCK-365,0.0
