Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range
2025-07-14 03:10:00-04:00,0.8139540553092957,-2.6839799880981445,-0.0253058120542044,2025-07-14,3.49793404340744
2025-07-14 03:15:00-04:00,0.5042080283164978,-2.7478063106536865,-0.0260358717875486,2025-07-14,3.2520143389701843
2025-07-14 03:20:00-04:00,0.4022012650966644,-2.770113229751587,-0.025009714710401,2025-07-14,3.1723144948482513
2025-07-14 03:25:00-04:00,0.2015015184879303,-2.711369752883911,-0.0248172024557315,2025-07-14,2.9128712713718414
2025-07-14 03:55:00-04:00,0.3906558752059936,-2.6558079719543457,-0.0206882674233,2025-07-14,3.0464638471603394
2025-07-14 04:00:00-04:00,0.2961015999317169,-2.422398328781128,-0.0207451112942076,2025-07-14,2.718499928712845
2025-07-14 04:05:00-04:00,0.2363155633211136,-2.3572559356689453,-0.0232950941305741,2025-07-14,2.593571498990059
2025-07-14 04:10:00-04:00,0.3379717767238617,-2.4797158241271973,-0.022739764471971,2025-07-14,2.817687600851059
2025-07-14 04:15:00-04:00,0.1791936457157135,-2.3289635181427,-0.0229225287897871,2025-07-14,2.5081571638584137
2025-07-14 04:20:00-04:00,0.319774329662323,-2.5501046180725098,-0.0247190270268881,2025-07-14,2.8698789477348328
2025-07-14 04:25:00-04:00,0.4763613045215606,-2.350935935974121,-0.0229156191726703,2025-07-14,2.8272972404956818
2025-07-14 04:30:00-04:00,0.6027083396911621,-2.4586873054504395,-0.0233010464138511,2025-07-14,3.0613956451416016
2025-07-14 04:35:00-04:00,1.1356831789016724,-2.408569812774658,-0.0232458150715202,2025-07-14,3.5442529916763306
2025-07-14 04:40:00-04:00,0.1520073115825653,-2.3402724266052246,-0.0276529722314902,2025-07-14,2.49227973818779
2025-07-14 04:45:00-04:00,0.2072940468788147,-2.3637454509735107,-0.0260326954433977,2025-07-14,2.5710394978523254
2025-07-14 04:50:00-04:00,0.2112967669963836,-2.473384380340576,-0.0236576064194419,2025-07-14,2.68468114733696
2025-07-14 04:55:00-04:00,0.3177951276302337,-2.5792276859283447,-0.0237095098163463,2025-07-14,2.8970228135585785
2025-07-14 05:00:00-04:00,0.2034166306257248,-2.698734998703003,-0.0241880822272655,2025-07-14,2.9021516293287277
2025-07-14 05:05:00-04:00,0.6927788257598877,-2.696516752243042,-0.0213213309610577,2025-07-14,3.3892955780029297
2025-07-14 05:10:00-04:00,1.4271025657653809,-2.5774245262146,-0.0213714417215107,2025-07-14,4.0045270919799805
2025-07-14 05:15:00-04:00,0.2476846724748611,-3.1249308586120605,-0.0243185105272934,2025-07-14,3.3726155310869217
2025-07-14 05:20:00-04:00,0.2571572363376617,-3.3272347450256348,-0.0234679578848172,2025-07-14,3.5843919813632965
2025-07-14 05:25:00-04:00,0.5404455065727234,-3.557917594909668,-0.0238218547172773,2025-07-14,4.098363101482391
2025-07-14 05:30:00-04:00,0.3982528150081634,-3.9188544750213614,-0.0244903952470906,2025-07-14,4.317107290029525
2025-07-14 05:35:00-04:00,0.8965653777122498,-3.876391887664795,-0.027948789468338,2025-07-14,4.772957265377045
2025-07-14 05:40:00-04:00,0.3706096112728119,-3.638376712799072,-0.0276728453960922,2025-07-14,4.008986324071884
2025-07-14 05:45:00-04:00,0.1698576509952545,-3.0746006965637207,-0.0262540387650305,2025-07-14,3.244458347558975
2025-07-14 05:50:00-04:00,0.2415946871042251,-3.534177303314209,-0.0285828731303678,2025-07-14,3.775771990418434
2025-07-14 05:55:00-04:00,1.2306668758392334,-4.062408924102783,0.0029217503335165,2025-07-14,5.293075799942017
2025-07-14 20:00:00-04:00,6.674132347106934,-0.7715996503829956,3.3632263578887693,2025-07-14,7.445731997489929
2025-07-14 20:05:00-04:00,7.002932071685791,0.505931556224823,3.5416029610081763,2025-07-14,6.497000515460968
2025-07-14 20:10:00-04:00,7.170743942260742,1.3081154823303225,3.652821689212661,2025-07-14,5.86262845993042
2025-07-14 20:15:00-04:00,8.575634956359863,0.6111141443252563,3.320420404896621,2025-07-14,7.964520812034607
2025-07-14 20:20:00-04:00,7.552546977996826,-4.152657985687256,3.4882647729456377,2025-07-14,11.705204963684082
2025-07-14 20:25:00-04:00,7.230927467346191,-2.3605828285217285,3.4311975620835136,2025-07-14,9.59151029586792
2025-07-14 20:30:00-04:00,9.428854942321776,-2.730703115463257,3.3474209015228733,2025-07-14,12.159558057785032
