Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range,Std Attenuation,Clarity Metric,Night Date,Night ID
2025-07-20 00:15:00-04:00,0.7188648581504822,-0.3808302879333496,0.045339094949832,2025-07-20,1.0996951460838318,0.45271854279604745,0.49805763774587947,2025-07-20,2025-07-19
2025-07-20 00:20:00-04:00,0.201380655169487,-0.1711155921220779,0.0198836095035236,2025-07-20,0.3724962472915649,0.15208744810995659,0.1719710576134802,2025-07-20,2025-07-19
2025-07-20 00:25:00-04:00,0.4588434100151062,-0.1349639892578125,0.019798215476554,2025-07-20,0.5938073992729187,0.25151082377700845,0.2713090392535624,2025-07-20,2025-07-19
2025-07-20 00:30:00-04:00,0.342820942401886,-0.2327015846967697,0.0192594762943281,2025-07-20,0.5755225270986557,0.23556140454559826,0.2548208808399264,2025-07-20,2025-07-19
2025-07-20 00:35:00-04:00,0.137654423713684,-0.2432131767272949,0.0189575227110206,2025-07-20,0.3808676004409789,0.15912348769196025,0.17808101040298085,2025-07-20,2025-07-19
2025-07-20 00:40:00-04:00,0.4484595954418182,-0.50168776512146,0.0443324820171635,2025-07-20,0.9501473605632782,0.3893351656457498,0.4336676476629133,2025-07-20,2025-07-19
2025-07-20 00:45:00-04:00,0.2615942358970642,-0.2505228519439697,0.0188558586105012,2025-07-20,0.5121170878410339,0.20916519817983437,0.22802105679033557,2025-07-20,2025-07-19
2025-07-20 00:50:00-04:00,0.2686493992805481,-0.2670759260654449,0.01742743784284,2025-07-20,0.535725325345993,0.21884958360603377,0.23627702144887378,2025-07-20,2025-07-19
2025-07-20 00:55:00-04:00,0.2862768173217773,-0.3038068413734436,0.0161263980606171,2025-07-20,0.590083658695221,0.24118624683953974,0.2573126449001568,2025-07-20,2025-07-19
2025-07-20 01:00:00-04:00,0.1789586693048477,-0.1884050369262695,0.0158351793899864,2025-07-20,0.3673637062311172,0.15028840111183914,0.16612358050182555,2025-07-20,2025-07-19
2025-07-20 01:05:00-04:00,0.5248643755912781,-0.2595220804214477,0.0150507459621381,2025-07-20,0.7843864560127258,0.3249892795360269,0.34004002549816503,2025-07-20,2025-07-19
2025-07-20 01:10:00-04:00,0.5170899629592896,-0.3370499312877655,0.0456936101413179,2025-07-20,0.854139894247055,0.34932666960885583,0.39502027975017373,2025-07-20,2025-07-19
2025-07-20 01:15:00-04:00,0.1571001261472702,-0.1567119359970092,0.0155082068259458,2025-07-20,0.3138120621442793,0.12831647489196413,0.14382468171790994,2025-07-20,2025-07-19
2025-07-20 01:20:00-04:00,0.2823435068130493,-0.1902010142803192,0.0150454950926498,2025-07-20,0.4725445210933685,0.19346911355414162,0.20851460864679142,2025-07-20,2025-07-19
2025-07-20 01:25:00-04:00,0.5973962545394897,-0.5784924626350403,0.0442074050833698,2025-07-20,1.17588871717453,0.4803340624095176,0.5245414674928874,2025-07-20,2025-07-19
2025-07-20 01:30:00-04:00,0.6620479822158813,-0.3597906529903412,0.0450129434848709,2025-07-20,1.0218386352062223,0.42015240451017843,0.4651653479950493,2025-07-20,2025-07-19
2025-07-20 01:35:00-04:00,0.1599202752113342,-0.1785199791193008,0.0160192995976642,2025-07-20,0.3384402543306349,0.13868222168270883,0.15470152128037304,2025-07-20,2025-07-19
2025-07-20 01:40:00-04:00,1.2034136056900024,-0.3596142530441284,0.0471058395748361,2025-07-20,1.5630278587341309,0.6621115188795806,0.7092173584544167,2025-07-20,2025-07-19
2025-07-20 01:45:00-04:00,0.9717145562171936,-0.2067473232746124,0.0168357011414926,2025-07-20,1.178461879491806,0.5110507039524981,0.5278864050939907,2025-07-20,2025-07-19
