Time,Max Attenuation,Min Attenuation,Average Attenuation
2025-07-18 01:15:00-04:00,0.29150161147117615,-0.10861093550920486,0.018935272285559756
2025-07-18 01:20:00-04:00,0.24605393409729004,-0.16805098950862885,0.01901275560372078
2025-07-18 01:25:00-04:00,0.2067774534225464,-0.17919428646564484,0.01847091483780655
2025-07-18 01:30:00-04:00,0.28516629338264465,-0.118376225233078,0.016790751777384615
2025-07-18 01:35:00-04:00,0.2626354396343231,-0.13037991523742676,0.01676489773522533
2025-07-18 01:40:00-04:00,0.44099903106689453,-0.14855006337165833,0.017766916466909127
2025-07-18 01:45:00-04:00,0.13090796768665314,-0.349038302898407,0.0162540141022945
2025-07-18 01:50:00-04:00,0.235035240650177,-0.13689374923706055,0.017060823549234976
2025-07-18 01:55:00-04:00,0.18192824721336365,-0.8075704574584961,0.016977409659619403
2025-07-18 02:00:00-04:00,0.6446775794029236,-0.17584528028964996,0.016718875787468352
2025-07-18 02:05:00-04:00,0.24334105849266052,-0.1305222064256668,0.016850538256595445
2025-07-18 02:10:00-04:00,0.3639393746852875,-0.1507570892572403,0.016480261412864818
2025-07-18 02:15:00-04:00,0.2874228358268738,-0.14458994567394257,0.016621079669620637
2025-07-18 02:20:00-04:00,0.39400148391723633,-0.5294122099876404,0.016206793020691793
2025-07-18 02:25:00-04:00,0.29347801208496094,-0.25613197684288025,0.016788241645206134
2025-07-18 02:30:00-04:00,0.2792673110961914,-0.1308623105287552,0.01854763933233849
2025-07-18 02:35:00-04:00,0.2551555633544922,-0.42867326736450195,0.01940072251147907
2025-07-18 02:40:00-04:00,0.6872856020927429,-0.7013426423072815,0.019120425409165323
2025-07-18 02:45:00-04:00,0.4779628813266754,-0.47685882449150085,0.018740063796233303
2025-07-18 02:50:00-04:00,0.6772907972335815,-0.5832971334457397,0.019026361510389347
2025-07-18 02:55:00-04:00,0.3943778872489929,-1.6633378267288208,0.018164918549047195
2025-07-18 03:00:00-04:00,0.33663859963417053,-3.1130967140197754,0.01694255798681108
2025-07-18 03:05:00-04:00,0.28243955969810486,-3.80096435546875,0.013785650369358278
2025-07-18 03:10:00-04:00,0.3744661211967468,-4.018426418304443,0.012101932576199957
2025-07-18 03:15:00-04:00,0.1719004064798355,-3.833907127380371,0.01142072690490204
2025-07-18 03:20:00-04:00,0.19855336844921112,-5.139247894287109,0.009500721200311443
2025-07-18 03:25:00-04:00,0.22513693571090698,-5.174982070922852,0.009617150567371122
2025-07-18 03:30:00-04:00,0.48764848709106445,-5.154483795166016,0.009406510051504322
2025-07-18 03:35:00-04:00,0.34013688564300537,-5.101193904876709,0.010777522002792002
2025-07-18 03:40:00-04:00,0.29456600546836853,-4.9355854988098145,0.010911363432195308
2025-07-18 03:45:00-04:00,0.9600231647491455,-4.754598617553711,0.014526440700437784
2025-07-18 03:50:00-04:00,0.2688583433628082,-4.97324275970459,0.013865975949269442
2025-07-18 03:55:00-04:00,0.3231854736804962,-3.2045016288757324,0.01575079714757164
2025-07-18 04:00:00-04:00,0.27702921628952026,-3.1741838455200195,0.01615138882398688
2025-07-18 04:05:00-04:00,0.417633593082428,-2.950375556945801,0.015933111316219755
2025-07-18 04:10:00-04:00,0.8535618782043457,-2.6177992820739746,0.017111871693834685
2025-07-18 04:15:00-04:00,0.5289151072502136,-2.127314329147339,0.01501351927860214
2025-07-18 04:20:00-04:00,0.40664416551589966,-3.702208995819092,0.013138184420345315
2025-07-18 04:25:00-04:00,0.42152538895606995,-3.992734909057617,0.009788642026531893
2025-07-18 04:30:00-04:00,0.3498344421386719,-3.7406036853790283,0.011414345624856936
2025-07-18 04:35:00-04:00,0.1954343616962433,-3.941509485244751,0.011308422894403439
2025-07-18 04:40:00-04:00,0.23502705991268158,-3.9300711154937744,0.01055349252556569
2025-07-18 04:45:00-04:00,0.17566615343093872,-4.1952619552612305,0.009882879276353469
2025-07-18 04:50:00-04:00,0.23081974685192108,-3.9226338863372803,0.009389999626945053
2025-07-18 04:55:00-04:00,0.44241276383399963,-3.491917610168457,0.01024803551069679
2025-07-18 05:00:00-04:00,0.480225533246994,-3.551605224609375,0.010605929326907742
2025-07-18 05:05:00-04:00,0.15494143962860107,-3.4032046794891357,0.007782586273763255
2025-07-18 05:10:00-04:00,0.5165041089057922,-3.3278310298919678,0.007045312652728763
2025-07-18 05:15:00-04:00,0.22045215964317322,-3.237452268600464,0.004183152216169921
2025-07-18 05:20:00-04:00,0.12695451080799103,-3.138911247253418,0.0019706020070772217
2025-07-18 05:25:00-04:00,0.4477219879627228,-3.078423500061035,0.004374150731266673
2025-07-18 05:30:00-04:00,0.6181354522705078,-3.026193141937256,0.005708562541581776
2025-07-18 05:35:00-04:00,0.7067887783050537,-2.9585697650909424,0.004993968327387192
2025-07-18 05:40:00-04:00,0.3779255747795105,-2.9860048294067383,0.00403642428169672
2025-07-18 05:45:00-04:00,0.7940175533294678,-2.955322027206421,0.006808830042229217
2025-07-18 05:50:00-04:00,0.41809916496276855,-2.952439785003662,0.009217105088064314
2025-07-18 05:55:00-04:00,0.19991189241409302,-2.8203001022338867,0.015683050005829185
2025-07-18 20:00:00-04:00,0.29491618275642395,-0.1934731900691986,0.021252795220818892
2025-07-18 20:05:00-04:00,0.22698353230953217,-0.22654414176940918,0.020156277849161006
2025-07-18 20:10:00-04:00,0.15504179894924164,-0.25619742274284363,0.019603704924769875
2025-07-18 20:15:00-04:00,0.20081427693367004,-0.1624397337436676,0.02133002058613903
2025-07-18 20:20:00-04:00,0.6357792019844055,-0.07249986380338669,0.022555034687716573
2025-07-18 20:25:00-04:00,0.6947183609008789,-0.5069980025291443,0.039310994001212206
