band,ra,dec,ext_consdb,ext_dream,sig_dream,pixel_flag,has_flags,is_r0,clouds_cleaned,sigma_cleaned,visit_time,frame_time,dt_sec
i,62.86186967694256,-48.0462896608485,0.016637610062300467,0.017072677612304688,0.0052718790248036385,0,False,True,0.017072677612304688,0.0052718790248036385,2025-12-17 04:52:17.267000+00:00,2025-12-17 04:52:19.367000+00:00,2.1
i,9.079487653657358,-44.15660459461738,0.004840809172652172,0.0060253143310546875,0.006792593747377396,0,False,True,0.0060253143310546875,0.006792593747377396,2025-12-17 04:53:11.709000+00:00,2025-12-17 04:53:19.914000+00:00,8.205
i,8.945068248321261,-44.09018437510103,0.003338368558701177,0.014080047607421875,0.006896576378494501,0,False,True,0.014080047607421875,0.006896576378494501,2025-12-17 04:53:51.636000+00:00,2025-12-17 04:53:50.192000+00:00,1.444
i,9.482255722177475,-44.284522955008185,0.003505823549211584,0.03457069396972656,0.007195944897830486,0,False,True,0.03457069396972656,0.007195944897830486,2025-12-17 04:54:31.217000+00:00,2025-12-17 04:54:20.423000+00:00,10.794
i,9.655764301772257,-44.38410530046925,0.0020700057697666807,0.025808334350585938,0.008403097279369831,0,False,True,0.025808334350585938,0.008403097279369831,2025-12-17 04:55:11.271000+00:00,2025-12-17 04:55:00.676000+00:00,10.595
i,9.330063258755374,-44.03054237914287,0.0004729760062787136,0.01026153564453125,0.00781174236908555,0,False,True,0.01026153564453125,0.00781174236908555,2025-12-17 04:55:51.923000+00:00,2025-12-17 04:56:01.301000+00:00,9.378
i,9.481743413305153,-44.14412368001594,-0.0005431640847106678,0.00948333740234375,0.006992768961936235,0,False,True,0.00948333740234375,0.006992768961936235,2025-12-17 04:56:31.973000+00:00,2025-12-17 04:56:31.551000+00:00,0.422
i,9.47598082002486,-44.0851645020762,-0.0022335367828212327,0.011083602905273438,0.008209740743041039,0,False,True,0.011083602905273438,0.008209740743041039,2025-12-17 04:57:12.234000+00:00,2025-12-17 04:57:01.801000+00:00,10.433
i,35.3084947796067,-4.948524980689435,0.013878373487088425,0.08081626892089844,0.008506282232701778,0,False,True,0.08081626892089844,0.008506282232701778,2025-12-17 04:58:25.580000+00:00,2025-12-17 04:58:12.260000+00:00,13.32
i,35.211186233623465,-4.882338821522933,0.008888084246631678,0.07138442993164062,0.008954388089478016,0,False,True,0.07138442993164062,0.008954388089478016,2025-12-17 04:59:08.950000+00:00,2025-12-17 04:59:12.814000+00:00,3.864
i,35.59827060601141,-5.076168256632751,0.00866247284704258,0.07091712951660156,0.009694520384073257,0,False,True,0.07091712951660156,0.009694520384073257,2025-12-17 04:59:52.385000+00:00,2025-12-17 04:59:43.035000+00:00,9.35
i,35.72307785067681,-5.175833036698543,0.008634915373153973,0.06609725952148438,0.009119191206991673,0,False,True,0.06609725952148438,0.009119191206991673,2025-12-17 05:00:35.812000+00:00,2025-12-17 05:00:43.702000+00:00,7.89
i,35.488601798435816,-4.822123903891492,0.0075768436637631,0.07151603698730469,0.008297689259052277,0,False,True,0.07151603698730469,0.008297689259052277,2025-12-17 05:01:19.224000+00:00,2025-12-17 05:01:24.053000+00:00,4.829
i,35.59821457499583,-4.9357710258002205,0.006340538280120711,0.061046600341796875,0.008506168611347675,0,False,True,0.061046600341796875,0.008506168611347675,2025-12-17 05:02:03.251000+00:00,2025-12-17 05:01:54.328000+00:00,8.923
i,35.59382272411883,-4.8768118701514025,0.009388519953184016,0.05899810791015625,0.011018882505595684,0,False,True,0.05899810791015625,0.011018882505595684,2025-12-17 05:02:46.501000+00:00,2025-12-17 05:02:54.803000+00:00,8.302
i,52.70533030848066,-27.959565390241888,0.016359229938970543,0.03983497619628906,0.005154904909431934,0,False,True,0.03983497619628906,0.005154904909431934,2025-12-17 05:04:16.044000+00:00,2025-12-17 05:04:35.543000+00:00,19.499
i,149.74568782612099,2.167794866679435,0.009932914026371975,0.046672821044921875,0.022021446377038956,0,False,True,0.046672821044921875,0.022021446377038956,2025-12-17 05:08:08.212000+00:00,2025-12-17 05:08:17.209000+00:00,8.997
i,150.13171964682437,1.9740345472137024,-0.0011857319480590434,0.06137847900390625,0.02147076651453972,0,False,True,0.06137847900390625,0.02147076651453972,2025-12-17 05:08:51.645000+00:00,2025-12-17 05:08:47.423000+00:00,4.222
i,59.55341850728447,-49.12926754532777,0.014676152766529782,0.019775390625,0.004236327484250069,0,False,True,0.019775390625,0.004236327484250069,2025-12-17 05:14:23.922000+00:00,2025-12-17 05:14:40.694000+00:00,16.772
i,59.58255211566693,-49.28826773914326,0.013818910683657037,0.022249221801757812,0.004345964174717665,0,False,True,0.022249221801757812,0.004345964174717665,2025-12-17 05:15:04.080000+00:00,2025-12-17 05:15:10.921000+00:00,6.841
i,59.83036684789852,-48.9611253375432,0.011108968850820133,0.011264801025390625,0.0043038008734583855,0,False,True,0.011264801025390625,0.0043038008734583855,2025-12-17 05:15:44.125000+00:00,2025-12-17 05:15:41.136000+00:00,2.989
i,59.553439090841685,-49.129267582770794,0.012464368735891185,0.02172088623046875,0.004698541015386581,0,False,True,0.02172088623046875,0.004698541015386581,2025-12-17 05:16:55.940000+00:00,2025-12-17 05:16:41.665000+00:00,14.275
i,63.2559281242241,-47.80840535320007,0.012926031424385087,0.022396087646484375,0.005848391447216272,0,False,True,0.022396087646484375,0.005848391447216272,2025-12-17 05:17:36.134000+00:00,2025-12-17 05:17:52.150000+00:00,16.016
i,62.861992174228554,-48.04628470039822,0.012623102169836642,0.031183242797851562,0.005979734472930431,0,False,True,0.031183242797851562,0.005979734472930431,2025-12-17 05:18:16.270000+00:00,2025-12-17 05:18:22.446000+00:00,6.176
i,62.90337940450092,-47.90997768364266,0.012593401348681255,0.022924423217773438,0.006363465450704098,0,False,True,0.022924423217773438,0.006363465450704098,2025-12-17 05:18:56.885000+00:00,2025-12-17 05:18:52.658000+00:00,4.227
i,62.899954382623704,-47.863217767217456,0.011604711232450882,0.012609481811523438,0.006324297748506069,0,False,True,0.012609481811523438,0.006324297748506069,2025-12-17 05:19:37.952000+00:00,2025-12-17 05:19:22.980000+00:00,14.972
i,63.954482039558485,-47.40601855547231,0.014112914526290155,0.018899917602539062,0.00450094323605299,0,False,True,0.018899917602539062,0.00450094323605299,2025-12-17 05:22:23.672000+00:00,2025-12-17 05:22:34.389000+00:00,10.717
i,60.16737883503917,-49.046199465490965,0.011445513086307813,0.015516281127929688,0.004733192268759012,0,False,True,0.015516281127929688,0.004733192268759012,2025-12-17 05:23:29.161000+00:00,2025-12-17 05:23:34.959000+00:00,5.798
i,63.1831954575966,-44.65120813922777,0.014878748214211868,0.017034530639648438,0.004249854478985071,0,False,True,0.017034530639648438,0.004249854478985071,2025-12-17 05:24:09.616000+00:00,2025-12-17 05:24:15.177000+00:00,5.561
i,66.58052070576736,-42.97283086587569,0.012552260378111413,-0.011157989501953125,0.00715574761852622,0,False,True,-0.011157989501953125,0.00715574761852622,2025-12-17 05:24:48.208000+00:00,2025-12-17 05:24:45.402000+00:00,2.806
i,67.46847405672018,-45.76853436142218,0.014734317390743712,0.026943206787109375,0.002799379173666239,0,False,True,0.026943206787109375,0.002799379173666239,2025-12-17 05:25:27.403000+00:00,2025-12-17 05:25:15.625000+00:00,11.778
i,70.74744601589819,-44.08571450159665,0.015847930853585268,0.030185699462890625,0.005660231225192547,0,False,True,0.030185699462890625,0.005660231225192547,2025-12-17 05:26:05.882000+00:00,2025-12-17 05:26:16.153000+00:00,10.271
i,69.7653304488258,-41.25677529251246,0.015545624029336125,0.03710746765136719,0.0029314879793673754,0,False,True,0.03710746765136719,0.0029314879793673754,2025-12-17 05:26:46.615000+00:00,2025-12-17 05:26:46.512000+00:00,0.103
i,68.86290442747998,-38.45177777950913,0.013595311687854661,0.045040130615234375,0.005732696037739515,0,False,True,0.045040130615234375,0.005732696037739515,2025-12-17 05:27:30.932000+00:00,2025-12-17 05:27:26.789000+00:00,4.143
i,72.76015151865776,-39.48364918574388,0.01468286072166336,0.03762245178222656,0.004017037805169821,0,False,True,0.03762245178222656,0.004017037805169821,2025-12-17 05:28:10.040000+00:00,2025-12-17 05:27:57.043000+00:00,12.997
i,75.58248089193715,-37.642872616615826,0.012896943915087888,0.03879547119140625,0.00578301539644599,0,False,True,0.03879547119140625,0.00578301539644599,2025-12-17 05:28:48.307000+00:00,2025-12-17 05:28:57.603000+00:00,9.296
i,71.78479792080638,-36.653772483316764,0.016586676288959268,0.03115081787109375,0.00450064055621624,0,False,True,0.03115081787109375,0.00450064055621624,2025-12-17 05:29:30.183000+00:00,2025-12-17 05:29:27.840000+00:00,2.343
i,74.54715991061478,-34.79186962976228,0.015311057837973152,0.03396797180175781,0.006112903822213411,0,False,True,0.03396797180175781,0.006112903822213411,2025-12-17 05:30:14.862000+00:00,2025-12-17 05:29:58.211000+00:00,16.651
i,73.60324825259161,-31.944044180448504,0.023276506755639303,0.0411224365234375,0.005747517570853233,0,False,True,0.0411224365234375,0.005747517570853233,2025-12-17 05:30:59.856000+00:00,2025-12-17 05:31:08.718000+00:00,8.862
i,72.7494722792195,-29.09096039715901,0.0204185423288763,0.030317306518554688,0.007051076740026474,0,False,True,0.030317306518554688,0.007051076740026474,2025-12-17 05:31:44.502000+00:00,2025-12-17 05:31:38.943000+00:00,5.559
i,65.49058293830232,-24.40309082652443,0.01953488485560584,0.043804168701171875,0.007398269604891539,0,False,True,0.043804168701171875,0.007398269604891539,2025-12-17 05:32:24.134000+00:00,2025-12-17 05:32:09.224000+00:00,14.91
i,65.0160921330874,-21.57058336912988,0.02179200793581515,0.027729034423828125,0.006617609411478043,0,False,True,0.027729034423828125,0.006617609411478043,2025-12-17 05:33:03.126000+00:00,2025-12-17 05:33:09.672000+00:00,6.546
i,67.63463750436031,-19.61525633185344,0.02113327379886698,0.04049491882324219,0.004236920736730099,0,False,True,0.04049491882324219,0.004236920736730099,2025-12-17 05:33:42.541000+00:00,2025-12-17 05:33:49.881000+00:00,7.34
i,70.14315315933483,-17.564230916378172,0.01772462612836634,0.0352783203125,0.004202571231871843,0,False,True,0.0352783203125,0.004202571231871843,2025-12-17 05:34:22.614000+00:00,2025-12-17 05:34:20.189000+00:00,2.425
i,72.538836248596,-15.423585550532058,0.012316834206210103,0.037502288818359375,0.0032720081508159637,0,False,True,0.037502288818359375,0.0032720081508159637,2025-12-17 05:35:02.205000+00:00,2025-12-17 05:34:50.448000+00:00,11.757
i,74.82909130521821,-13.208257754854433,0.014220094335243516,0.05277824401855469,0.0036754165776073933,0,False,True,0.05277824401855469,0.0036754165776073933,2025-12-17 05:35:41.620000+00:00,2025-12-17 05:35:50.905000+00:00,9.285
i,77.03082621193136,-10.937386929377702,0.016503052332442536,0.05055999755859375,0.004306488204747438,0,False,True,0.05055999755859375,0.004306488204747438,2025-12-17 05:36:21.069000+00:00,2025-12-17 05:36:21.218000+00:00,0.149
i,74.23996960373387,-10.210853842894778,0.012218975440735136,0.04086494445800781,0.004838031250983477,0,False,True,0.04086494445800781,0.004838031250983477,2025-12-17 05:37:02.557000+00:00,2025-12-17 05:37:01.531000+00:00,1.026
i,71.99073491712726,-12.464608639585826,0.012529762984986093,0.08431434631347656,0.006649631541222334,0,False,True,0.08431434631347656,0.006649631541222334,2025-12-17 05:37:46.865000+00:00,2025-12-17 05:37:31.820000+00:00,15.045
i,69.6389723907329,-14.649306574898247,0.0141315780974125,0.04564666748046875,0.0034722499549388885,0,False,True,0.04564666748046875,0.0034722499549388885,2025-12-17 05:38:28.366000+00:00,2025-12-17 05:38:32.401000+00:00,4.035
i,66.74469457685177,-13.857801132275538,0.010838094967745349,0.05312156677246094,0.006925154943019152,0,False,True,0.05312156677246094,0.006925154943019152,2025-12-17 05:39:09.269000+00:00,2025-12-17 05:39:02.830000+00:00,6.439
i,67.1723321273565,-16.743032256938402,0.009080539742956972,0.025690078735351562,0.009700164198875427,0,False,True,0.025690078735351562,0.009700164198875427,2025-12-17 05:39:50.612000+00:00,2025-12-17 05:39:33.344000+00:00,17.268
i,64.20747562160099,-15.889241439732599,0.007816465566470754,0.0611572265625,0.005823958665132523,0,False,True,0.0611572265625,0.005823958665132523,2025-12-17 05:40:31.697000+00:00,2025-12-17 05:40:44.287000+00:00,12.59
i,64.59186700600753,-18.732774991342446,0.009517349932171015,0.057865142822265625,0.0052246698178350925,0,False,True,0.057865142822265625,0.0052246698178350925,2025-12-17 05:41:13.301000+00:00,2025-12-17 05:41:14.525000+00:00,1.224
i,61.55989601940896,-17.802351586437727,0.009504280801401421,0.05275917053222656,0.004928299225866795,0,False,True,0.05275917053222656,0.004928299225866795,2025-12-17 05:41:54.194000+00:00,2025-12-17 05:41:44.744000+00:00,9.45
i,61.90764061911344,-20.61784238963342,0.009710003452930493,0.05135536193847656,0.004024594556540251,0,False,True,0.05135536193847656,0.004024594556540251,2025-12-17 05:42:35.456000+00:00,2025-12-17 05:42:45.437000+00:00,9.981
i,58.82006126689289,-19.604381449085388,0.009612739377136137,0.07578659057617188,0.008740450255572796,0,False,True,0.07578659057617188,0.008740450255572796,2025-12-17 05:43:16.149000+00:00,2025-12-17 05:43:15.658000+00:00,0.491
i,59.132012644499106,-22.406914887300562,0.008543885555173603,0.061199188232421875,0.008072701282799244,0,False,True,0.061199188232421875,0.008072701282799244,2025-12-17 05:43:57.565000+00:00,2025-12-17 05:43:55.914000+00:00,1.651
i,62.29433055855065,-23.433261506874405,0.007621075374007802,0.06562423706054688,0.013432515785098076,0,False,True,0.06562423706054688,0.013432515785098076,2025-12-17 05:44:36.663000+00:00,2025-12-17 05:44:26.151000+00:00,10.512
i,62.72736059633402,-26.246273811879835,0.009212822959678846,0.046360015869140625,0.0052023353055119514,0,False,True,0.046360015869140625,0.0052023353055119514,2025-12-17 05:45:16.668000+00:00,2025-12-17 05:45:26.633000+00:00,9.965
i,59.47688117805759,-25.21194193434715,0.008305458793870457,0.0519866943359375,0.005876821931451559,0,False,True,0.0519866943359375,0.005876821931451559,2025-12-17 05:45:55.872000+00:00,2025-12-17 05:45:56.857000+00:00,0.985
i,56.27412729709707,-24.111945876323936,0.007659196622604725,0.058612823486328125,0.0045398082584142685,0,False,True,0.058612823486328125,0.0045398082584142685,2025-12-17 05:46:35.469000+00:00,2025-12-17 05:46:37.182000+00:00,1.713
i,56.567714087671554,-26.91730650798159,0.008157716904804602,0.04867744445800781,0.004423436243087053,0,False,True,0.04867744445800781,0.004423436243087053,2025-12-17 05:47:15.128000+00:00,2025-12-17 05:47:07.469000+00:00,7.659
i,59.85964237881719,-28.015691751552687,0.010322932088644876,0.040462493896484375,0.004846637137234211,0,False,True,0.040462493896484375,0.004846637137234211,2025-12-17 05:47:54.482000+00:00,2025-12-17 05:48:07.930000+00:00,13.448
i,63.212552362150795,-29.05386931785791,0.012283210379166576,0.04097175598144531,0.005992622580379248,0,False,True,0.04097175598144531,0.005992622580379248,2025-12-17 05:48:32.752000+00:00,2025-12-17 05:48:38.150000+00:00,5.398
i,63.755253714680116,-31.853135666789036,0.013166142148733684,0.018291473388671875,0.01046321727335453,0,False,True,0.018291473388671875,0.01046321727335453,2025-12-17 05:49:11.956000+00:00,2025-12-17 05:49:08.383000+00:00,3.573
i,64.3595100137701,-34.642406618981816,0.012479924674089204,0.021047592163085938,0.0031403745524585247,0,False,True,0.021047592163085938,0.0031403745524585247,2025-12-17 05:49:50.799000+00:00,2025-12-17 05:49:38.625000+00:00,12.174
i,65.0289244683473,-37.4221920778779,0.014883034290292585,0.011402130126953125,0.00503422599285841,0,False,True,0.011402130126953125,0.00503422599285841,2025-12-17 05:50:30.291000+00:00,2025-12-17 05:50:18.955000+00:00,11.336
i,60.28422227811716,-30.814057155436597,0.01164945208205026,0.03755950927734375,0.004629929084330797,0,False,True,0.03755950927734375,0.004629929084330797,2025-12-17 05:51:16.649000+00:00,2025-12-17 05:51:19.456000+00:00,2.807
i,56.887614070811395,-29.721116961754202,0.011758866136528212,0.02422332763671875,0.00427025044336915,0,False,True,0.02422332763671875,0.00427025044336915,2025-12-17 05:51:57.944000+00:00,2025-12-17 05:51:49.661000+00:00,8.283
i,57.23653072111576,-32.51886298824685,0.012655034548227917,0.029510498046875,0.005798061843961477,0,False,True,0.029510498046875,0.005798061843961477,2025-12-17 05:52:38.353000+00:00,2025-12-17 05:52:50.217000+00:00,11.864
i,57.617595150180335,-35.306635400632345,0.012696870222157486,0.0203094482421875,0.007135642226785421,0,False,True,0.0203094482421875,0.007135642226785421,2025-12-17 05:53:57.217000+00:00,2025-12-17 05:54:00.681000+00:00,3.464
i,58.03418333446085,-38.081798409876356,0.013777696671230188,0.017450332641601562,0.006483175326138735,0,False,True,0.017450332641601562,0.006483175326138735,2025-12-17 05:54:36.707000+00:00,2025-12-17 05:54:30.917000+00:00,5.79
i,61.84951475956794,-39.146988824470206,0.013182947671140255,0.03591346740722656,0.009687191806733608,0,False,True,0.03591346740722656,0.009687191806733608,2025-12-17 05:55:15.322000+00:00,2025-12-17 05:55:01.166000+00:00,14.156
i,58.49082458290611,-40.8428487800668,0.015069347314764059,0.008464813232421875,0.004909364506602287,0,False,True,0.008464813232421875,0.004909364506602287,2025-12-17 05:55:54.236000+00:00,2025-12-17 05:56:01.632000+00:00,7.396
i,65.76778800510696,-40.19617436167197,0.011710177757951357,0.024374008178710938,0.005671417806297541,0,False,True,0.024374008178710938,0.005671417806297541,2025-12-17 05:56:34.289000+00:00,2025-12-17 05:56:41.858000+00:00,7.569
i,62.483349876405015,-41.90200988415978,0.013051335223295268,0.01444244384765625,0.0019281591521576047,0,False,True,0.01444244384765625,0.0019281591521576047,2025-12-17 05:57:14.335000+00:00,2025-12-17 05:57:12.091000+00:00,2.2439999999999998
i,59.549291471918814,-46.32306894050833,0.014885041967218626,0.012310028076171875,0.004658135119825602,0,False,True,0.012310028076171875,0.004658135119825602,2025-12-17 05:57:58.922000+00:00,2025-12-17 05:58:12.695000+00:00,13.773
i,65.7678562773689,-40.19617383874811,0.011675437804708366,0.02454376220703125,0.005311045330017805,0,False,True,0.02454376220703125,0.005311045330017805,2025-12-17 06:00:57.038000+00:00,2025-12-17 06:00:53.895000+00:00,3.143
i,70.89516851897928,-33.831167256303914,0.012479536863093443,0.03472328186035156,0.004861108493059874,0,False,True,0.03472328186035156,0.004861108493059874,2025-12-17 06:02:02.602000+00:00,2025-12-17 06:01:54.384000+00:00,8.218
i,76.1718139357559,-29.986781624851186,0.01196551064719742,0.034824371337890625,0.007766794878989458,0,False,True,0.034824371337890625,0.007766794878989458,2025-12-17 06:02:43.906000+00:00,2025-12-17 06:02:24.659000+00:00,19.247
i,80.76022901042923,-33.743904277107035,0.010961618834201659,0.03530311584472656,0.002867376431822777,0,False,True,0.03530311584472656,0.002867376431822777,2025-12-17 06:03:28.004000+00:00,2025-12-17 06:03:35.157000+00:00,7.153
i,78.245896843084,-35.729800518652695,0.010590101057960766,0.031003952026367188,0.005234259646385908,0,False,True,0.031003952026367188,0.005234259646385908,2025-12-17 06:04:06.690000+00:00,2025-12-17 06:04:05.387000+00:00,1.303
i,81.99128255308241,-36.62586499792467,0.011352461752128562,0.030050277709960938,0.0026829619891941547,0,False,True,0.030050277709960938,0.0026829619891941547,2025-12-17 06:04:51.160000+00:00,2025-12-17 06:05:05.888000+00:00,14.728
i,85.78755656791992,-37.45483378277002,0.01094442582799715,0.03723907470703125,0.004162466619163752,0,False,True,0.03723907470703125,0.004162466619163752,2025-12-17 06:05:29.509000+00:00,2025-12-17 06:05:46.181000+00:00,16.672
i,87.28129471268751,-40.33288963343358,0.012596157769831251,0.03634452819824219,0.0063943942077457905,0,False,True,0.03634452819824219,0.0063943942077457905,2025-12-17 06:06:14.515000+00:00,2025-12-17 06:06:16.448000+00:00,1.933
i,88.89534922688647,-43.215167441627244,0.010307349156772005,0.029315948486328125,0.002735643181949854,0,False,True,0.029315948486328125,0.002735643181949854,2025-12-17 06:06:59.025000+00:00,2025-12-17 06:06:46.668000+00:00,12.357
i,90.67103379021091,-46.08095876034169,0.011464905843237005,0.018798828125,0.002061809878796339,0,False,True,0.018798828125,0.002061809878796339,2025-12-17 06:07:44.242000+00:00,2025-12-17 06:07:47.149000+00:00,2.907
i,93.10948888774827,-43.86804243821637,0.010066718514568862,0.043521881103515625,0.007201945874840021,0,False,True,0.043521881103515625,0.007201945874840021,2025-12-17 06:08:23.821000+00:00,2025-12-17 06:08:17.451000+00:00,6.37
i,84.405949359043,-34.575989993353424,0.01246647478575369,0.028095245361328125,0.002692315261811018,0,False,True,0.028095245361328125,0.002692315261811018,2025-12-17 06:09:25.814000+00:00,2025-12-17 06:09:27.945000+00:00,2.1310000000000002
i,83.13357412976072,-31.687810956798682,0.013996041915739,0.032962799072265625,0.0031084243673831224,0,False,True,0.032962799072265625,0.0031084243673831224,2025-12-17 06:10:10.763000+00:00,2025-12-17 06:09:58.175000+00:00,12.588
i,85.37427270865196,-29.56680431166685,0.009667846875561992,0.04561614990234375,0.0039109280332922935,0,False,True,0.04561614990234375,0.0039109280332922935,2025-12-17 06:10:55.171000+00:00,2025-12-17 06:10:58.644000+00:00,3.473
i,87.49313325549448,-27.388188861772665,0.009859695729499407,0.04171562194824219,0.007412922568619251,0,False,True,0.04171562194824219,0.007412922568619251,2025-12-17 06:11:40.313000+00:00,2025-12-17 06:11:28.914000+00:00,11.399000000000001
i,84.1839087594799,-26.644026556833545,0.010291375401415337,0.03649711608886719,0.0045249974355101585,0,False,True,0.03649711608886719,0.0045249974355101585,2025-12-17 06:12:21.058000+00:00,2025-12-17 06:12:09.154000+00:00,11.904
i,86.28507080512419,-24.446809204906494,0.013622229189660828,0.050342559814453125,0.006157629191875458,0,False,True,0.050342559814453125,0.006157629191875458,2025-12-17 06:13:05.495000+00:00,2025-12-17 06:13:09.853000+00:00,4.358
i,88.29023877332858,-22.198930117577866,0.012309611307479429,0.0373077392578125,0.0032228741329163313,0,False,True,0.0373077392578125,0.0032228741329163313,2025-12-17 06:13:50.974000+00:00,2025-12-17 06:13:40.090000+00:00,10.884
i,90.21941946371255,-19.906697910087793,0.009741414415298522,0.04718971252441406,0.003978719003498554,0,False,True,0.04718971252441406,0.003978719003498554,2025-12-17 06:14:36.179000+00:00,2025-12-17 06:14:40.579000+00:00,4.4
i,96.82122483271507,-15.856225631914729,0.014016005244673835,0.039730072021484375,0.004427014850080013,0,False,True,0.039730072021484375,0.004427014850080013,2025-12-17 06:16:06.130000+00:00,2025-12-17 06:15:51.088000+00:00,15.042
i,93.94963976606729,-15.205327438530075,0.014806088750948021,0.03936767578125,0.0032134701032191515,0,False,True,0.03936767578125,0.0032134701032191515,2025-12-17 06:16:48.461000+00:00,2025-12-17 06:16:51.613000+00:00,3.152
i,92.09640754355262,-17.57465017940456,0.01711221336638502,0.046810150146484375,0.0035182961728423834,0,False,True,0.046810150146484375,0.0035182961728423834,2025-12-17 06:17:32.696000+00:00,2025-12-17 06:17:21.850000+00:00,10.846
i,89.17705147573993,-16.879891705243125,0.016149332039169906,0.06292724609375,0.004489521961659193,0,False,True,0.06292724609375,0.004489521961659193,2025-12-17 06:18:14.757000+00:00,2025-12-17 06:18:22.363000+00:00,7.606
i,87.219856794226,-19.19573938595935,0.01852391647950924,0.051036834716796875,0.007779245264828205,0,False,True,0.051036834716796875,0.007779245264828205,2025-12-17 06:19:00.115000+00:00,2025-12-17 06:19:02.579000+00:00,2.464
i,85.20576530487719,-21.468400169933314,0.018337382457065843,0.03581809997558594,0.002278408966958523,0,False,True,0.03581809997558594,0.002278408966958523,2025-12-17 06:19:45.014000+00:00,2025-12-17 06:19:32.814000+00:00,12.2
i,83.11125143757381,-23.691357389392735,0.018015097530192037,0.05966377258300781,0.007178555242717266,0,False,True,0.05966377258300781,0.007178555242717266,2025-12-17 06:20:29.659000+00:00,2025-12-17 06:20:33.301000+00:00,3.642
i,79.97110654296777,-22.90767665510947,0.016024144259713324,0.04888343811035156,0.0033376552164554596,0,False,True,0.04888343811035156,0.0033376552164554596,2025-12-17 06:21:10.791000+00:00,2025-12-17 06:21:03.519000+00:00,7.272
i,82.15393076232897,-20.711101274352078,0.017743263028265233,0.016368865966796875,0.011162597686052322,0,False,True,0.016368865966796875,0.011162597686052322,2025-12-17 06:21:50.151000+00:00,2025-12-17 06:21:33.731000+00:00,16.42
i,84.25008076089627,-18.45977760522064,0.017892378927161445,0.0451202392578125,0.004552104976028204,0,False,True,0.0451202392578125,0.004552104976028204,2025-12-17 06:22:30.187000+00:00,2025-12-17 06:22:44.258000+00:00,14.071
i,86.28162469569136,-16.162534725544027,0.016626149310173588,0.05165863037109375,0.0038554558996111155,0,False,True,0.05165863037109375,0.0038554558996111155,2025-12-17 06:23:10.250000+00:00,2025-12-17 06:23:14.469000+00:00,4.219
i,85.4522011323074,-13.113346881235456,0.015379163966272813,0.05698204040527344,0.007861068472266197,0,False,True,0.05698204040527344,0.007861068472266197,2025-12-17 06:23:49.046000+00:00,2025-12-17 06:23:44.747000+00:00,4.299
i,83.40226862712744,-15.430877635689699,0.014941442996697418,0.054203033447265625,0.005875997710973024,0,False,True,0.054203033447265625,0.005875997710973024,2025-12-17 06:24:30.870000+00:00,2025-12-17 06:24:45.251000+00:00,14.381
i,80.53465956348394,-14.691883931090354,0.012007051608133423,0.05358695983886719,0.003150249132886529,0,False,True,0.05358695983886719,0.003150249132886529,2025-12-17 06:25:12.378000+00:00,2025-12-17 06:25:25.507000+00:00,13.129
i,81.3012397233049,-17.708958012841382,0.01518796417316537,0.04239654541015625,0.008641618303954601,0,False,True,0.04239654541015625,0.008641618303954601,2025-12-17 06:25:54.257000+00:00,2025-12-17 06:25:55.714000+00:00,1.457
i,78.36804741134303,-16.950843201844993,0.013295668297747198,0.05911064147949219,0.006146014202386141,0,False,True,0.05911064147949219,0.006146014202386141,2025-12-17 06:26:36.078000+00:00,2025-12-17 06:26:26.002000+00:00,10.076
i,79.126323276011,-19.937849843952016,0.014353110453029672,0.05403709411621094,0.006134442985057831,0,False,True,0.05403709411621094,0.006134442985057831,2025-12-17 06:27:17.645000+00:00,2025-12-17 06:27:26.515000+00:00,8.87
i,76.11735161885986,-19.155429096600216,0.01103260216273938,0.054218292236328125,0.007223112508654594,0,False,True,0.054218292236328125,0.007223112508654594,2025-12-17 06:27:58.810000+00:00,2025-12-17 06:27:56.737000+00:00,2.073
i,76.85728594360563,-22.106392796705105,0.011522760169693669,0.04239082336425781,0.007148310542106628,0,False,True,0.04239082336425781,0.007148310542106628,2025-12-17 06:28:40.568000+00:00,2025-12-17 06:28:37.102000+00:00,3.466
i,73.7649973167715,-21.292475750536664,0.012224373064995575,0.06595420837402344,0.008711636997759342,0,False,True,0.06595420837402344,0.008711636997759342,2025-12-17 06:29:21.566000+00:00,2025-12-17 06:29:07.357000+00:00,14.209
i,74.47927873415146,-24.205111786043318,0.01850353623363432,0.045562744140625,0.008734476752579212,0,False,True,0.045562744140625,0.008734476752579212,2025-12-17 06:30:00.788000+00:00,2025-12-17 06:30:07.911000+00:00,7.123
i,77.68397836740056,-25.04072846054673,0.018519304416095395,0.036006927490234375,0.012679575011134148,0,False,True,0.036006927490234375,0.012679575011134148,2025-12-17 06:30:41.250000+00:00,2025-12-17 06:30:38.147000+00:00,3.103
i,80.91685462601387,-25.85679837440178,0.0177544884471601,0.02887725830078125,0.007157898973673582,0,False,True,0.02887725830078125,0.007157898973673582,2025-12-17 06:31:22.033000+00:00,2025-12-17 06:31:08.424000+00:00,13.609
i,81.97050593003229,-28.7830236229563,0.016788152715442095,0.041118621826171875,0.013372063636779785,0,False,True,0.041118621826171875,0.013372063636779785,2025-12-17 06:32:02.365000+00:00,2025-12-17 06:31:48.666000+00:00,13.699
