band,ra,dec,ext_consdb,err_consdb,ext_dream,sig_dream,visit_time,dt_sec
i,69.7653304488258,-41.25677529251246,0.015545624029336125,,0.018140792846679688,0.0020329758990556,2025-12-17 05:26:46.615000+00:00,0.039
i,68.86290442747998,-38.45177777950913,0.013595311687854661,,0.08235931396484375,0.007701479829847813,2025-12-17 05:27:30.932000+00:00,4.049
i,72.76015151865776,-39.48364918574388,0.01468286072166336,,0.05963897705078125,0.0045508528128266335,2025-12-17 05:28:10.040000+00:00,12.854
i,75.58248089193715,-37.642872616615826,0.012896943915087888,,0.15669822692871094,0.00729508837684989,2025-12-17 05:28:48.307000+00:00,9.383
i,71.78479792080638,-36.653772483316764,0.016586676288959268,,0.05646705627441406,0.005653763189911842,2025-12-17 05:29:30.183000+00:00,2.228
i,74.54715991061478,-34.79186962976228,0.015311057837973152,,0.1199951171875,0.008098329417407513,2025-12-17 05:30:14.862000+00:00,16.541
i,73.60324825259161,-31.944044180448504,0.023276506755639303,,0.11884307861328125,0.007222652900964022,2025-12-17 05:30:59.856000+00:00,8.96
i,72.7494722792195,-29.09096039715901,0.0204185423288763,,0.08863067626953125,0.01076859887689352,2025-12-17 05:31:44.502000+00:00,5.44
i,65.0160921330874,-21.57058336912988,0.02179200793581515,,0.10042572021484375,0.009303907863795757,2025-12-17 05:33:03.126000+00:00,6.638
i,67.63463750436031,-19.61525633185344,0.02113327379886698,,0.16723251342773438,0.005702315829694271,2025-12-17 05:33:42.541000+00:00,7.444
i,72.538836248596,-15.423585550532058,0.012316834206210103,,0.14169883728027344,0.0031379929278045893,2025-12-17 05:35:02.205000+00:00,11.649000000000001
i,74.82909130521821,-13.208257754854433,0.014220094335243516,,0.07292556762695312,0.0038152681663632393,2025-12-17 05:35:41.620000+00:00,9.389
i,74.23996960373387,-10.210853842894778,0.012218975440735136,,0.11342048645019531,0.009887498803436756,2025-12-17 05:37:02.557000+00:00,0.852
i,71.99073491712726,-12.464608639585826,0.012529762984986093,,0.14130592346191406,0.010396230034530163,2025-12-17 05:37:46.865000+00:00,14.952
i,69.6389723907329,-14.649306574898247,0.0141315780974125,,0.08729934692382812,0.008425134234130383,2025-12-17 05:38:28.366000+00:00,4.128
i,66.74469457685177,-13.857801132275538,0.010838094967745349,,0.076751708984375,0.009830272756516933,2025-12-17 05:39:09.269000+00:00,6.211
i,67.1723321273565,-16.743032256938402,0.009080539742956972,,0.06712150573730469,0.011085938662290573,2025-12-17 05:39:50.612000+00:00,7.092
i,64.20747562160099,-15.889241439732599,0.007816465566470754,,0.14879989624023438,0.0074344538152217865,2025-12-17 05:40:31.697000+00:00,12.699
i,64.59186700600753,-18.732774991342446,0.009517349932171015,,0.10940361022949219,0.005763964261859655,2025-12-17 05:41:13.301000+00:00,1.325
i,61.55989601940896,-17.802351586437727,0.009504280801401421,,0.09812355041503906,0.011750536039471626,2025-12-17 05:41:54.194000+00:00,9.358
i,61.90764061911344,-20.61784238963342,0.009710003452930493,,0.16499710083007812,0.009984954260289669,2025-12-17 05:42:35.456000+00:00,10.083
i,58.82006126689289,-19.604381449085388,0.009612739377136137,,0.07081222534179688,0.008427651599049568,2025-12-17 05:43:16.149000+00:00,9.618
i,59.132012644499106,-22.406914887300562,0.008543885555173603,,0.09589195251464844,0.00852117221802473,2025-12-17 05:43:57.565000+00:00,1.5470000000000002
i,62.29433055855065,-23.433261506874405,0.007621075374007802,,0.032196044921875,0.012237467803061008,2025-12-17 05:44:36.663000+00:00,10.396
i,62.72736059633402,-26.246273811879835,0.009212822959678846,,0.07746124267578125,0.011094456538558006,2025-12-17 05:45:16.668000+00:00,10.078
i,59.47688117805759,-25.21194193434715,0.008305458793870457,,0.12209892272949219,0.005720801185816526,2025-12-17 05:45:55.872000+00:00,1.184
i,56.27412729709707,-24.111945876323936,0.007659196622604725,,0.0659942626953125,0.0028869789093732834,2025-12-17 05:46:35.469000+00:00,1.808
i,56.567714087671554,-26.91730650798159,0.008157716904804602,,0.06206321716308594,0.005473362747579813,2025-12-17 05:47:15.128000+00:00,7.543
i,59.85964237881719,-28.015691751552687,0.010322932088644876,,0.08118629455566406,0.005482363980263472,2025-12-17 05:47:54.482000+00:00,13.55
i,63.212552362150795,-29.05386931785791,0.012283210379166576,,0.043262481689453125,0.008594905957579613,2025-12-17 05:48:32.752000+00:00,5.484
i,63.755253714680116,-31.853135666789036,0.013166142148733684,,0.09525680541992188,0.01026862021535635,2025-12-17 05:49:11.956000+00:00,3.455
i,64.3595100137701,-34.642406618981816,0.012479924674089204,,0.06633377075195312,0.008283786475658417,2025-12-17 05:49:50.799000+00:00,2.039
i,65.0289244683473,-37.4221920778779,0.014883034290292585,,0.05434989929199219,0.00742986099794507,2025-12-17 05:50:30.291000+00:00,11.219
i,60.28422227811716,-30.814057155436597,0.01164945208205026,,0.024641036987304688,0.0053642443381249905,2025-12-17 05:51:16.649000+00:00,2.8890000000000002
i,56.887614070811395,-29.721116961754202,0.011758866136528212,,0.0811920166015625,0.0036183102056384087,2025-12-17 05:51:57.944000+00:00,8.188
i,57.23653072111576,-32.51886298824685,0.012655034548227917,,0.12101364135742188,0.005430539138615131,2025-12-17 05:52:38.353000+00:00,18.334
i,57.617595150180335,-35.306635400632345,0.012696870222157486,,0.03977203369140625,0.002495324471965432,2025-12-17 05:53:57.217000+00:00,3.557
i,58.03418333446085,-38.081798409876356,0.013777696671230188,,0.01758575439453125,0.013685287907719612,2025-12-17 05:54:36.707000+00:00,5.66
i,58.49082458290611,-40.8428487800668,0.015069347314764059,,0.049205780029296875,0.005816726479679346,2025-12-17 05:55:54.236000+00:00,17.503
i,65.76778800510696,-40.19617436167197,0.011710177757951357,,0.0544281005859375,0.0052736676298081875,2025-12-17 05:56:34.289000+00:00,7.654
i,62.483349876405015,-41.90200988415978,0.013051335223295268,,0.016611099243164062,0.0013790639350190759,2025-12-17 05:57:14.335000+00:00,2.143
i,59.549291471918814,-46.32306894050833,0.014885041967218626,,0.047702789306640625,0.00534031493589282,2025-12-17 05:57:58.922000+00:00,13.866
i,65.7678562773689,-40.19617383874811,0.011675437804708366,,0.04516792297363281,0.0051183318719267845,2025-12-17 06:00:57.038000+00:00,3.019
i,70.89516851897928,-33.831167256303914,0.012479536863093443,,0.11215972900390625,0.006088171154260635,2025-12-17 06:02:02.602000+00:00,8.117
i,76.1718139357559,-29.986781624851186,0.01196551064719742,,0.06528854370117188,0.015311802737414837,2025-12-17 06:02:43.906000+00:00,9.128
i,80.76022901042923,-33.743904277107035,0.010961618834201659,,0.09072494506835938,0.0056320670992136,2025-12-17 06:03:28.004000+00:00,7.26
i,78.245896843084,-35.729800518652695,0.010590101057960766,,0.057979583740234375,0.004805615171790123,2025-12-17 06:04:06.690000+00:00,1.212
i,81.99128255308241,-36.62586499792467,0.011352461752128562,,0.09610939025878906,0.0033978368155658245,2025-12-17 06:04:51.160000+00:00,14.829
i,85.78755656791992,-37.45483378277002,0.01094442582799715,,0.08231735229492188,0.00572624709457159,2025-12-17 06:05:29.509000+00:00,16.803
i,87.28129471268751,-40.33288963343358,0.012596157769831251,,0.08950996398925781,0.009813813492655754,2025-12-17 06:06:14.515000+00:00,2.032
i,88.89534922688647,-43.215167441627244,0.010307349156772005,,0.08892059326171875,0.0027817271184176207,2025-12-17 06:06:59.025000+00:00,12.234
i,90.67103379021091,-46.08095876034169,0.011464905843237005,,0.00089263916015625,0.005341256503015757,2025-12-17 06:07:44.242000+00:00,2.999
i,93.10948888774827,-43.86804243821637,0.010066718514568862,,0.11376953125,0.014349248260259628,2025-12-17 06:08:23.821000+00:00,6.263
i,84.405949359043,-34.575989993353424,0.01246647478575369,,0.09137344360351562,0.0044113826006650925,2025-12-17 06:09:25.814000+00:00,2.22
i,83.13357412976072,-31.687810956798682,0.013996041915739,,0.12917327880859375,0.004073776304721832,2025-12-17 06:10:10.763000+00:00,12.497
i,85.37427270865196,-29.56680431166685,0.009667846875561992,,0.054534912109375,0.004641042090952396,2025-12-17 06:10:55.171000+00:00,3.57
i,87.49313325549448,-27.388188861772665,0.009859695729499407,,0.09848594665527344,0.006429934408515692,2025-12-17 06:11:40.313000+00:00,11.291
i,84.1839087594799,-26.644026556833545,0.010291375401415337,,0.058872222900390625,0.008524751290678978,2025-12-17 06:12:21.058000+00:00,11.731
i,86.28507080512419,-24.446809204906494,0.013622229189660828,,0.1298351287841797,0.008218007162213326,2025-12-17 06:13:05.495000+00:00,4.456
i,88.29023877332858,-22.198930117577866,0.012309611307479429,,0.058971405029296875,0.0066537451930344105,2025-12-17 06:13:50.974000+00:00,10.766
i,90.21941946371255,-19.906697910087793,0.009741414415298522,,0.09689712524414062,0.006682639475911856,2025-12-17 06:14:36.179000+00:00,4.568
i,96.82122483271507,-15.856225631914729,0.014016005244673835,,0.10546684265136719,0.00633275555446744,2025-12-17 06:16:06.130000+00:00,14.936
i,93.94963976606729,-15.205327438530075,0.014806088750948021,,0.05461883544921875,0.003469457384198904,2025-12-17 06:16:48.461000+00:00,3.243
i,92.09640754355262,-17.57465017940456,0.01711221336638502,,0.0927276611328125,0.002767084399238229,2025-12-17 06:17:32.696000+00:00,10.696
i,89.17705147573993,-16.879891705243125,0.016149332039169906,,0.06643295288085938,0.005043239798396826,2025-12-17 06:18:14.757000+00:00,17.716
i,87.219856794226,-19.19573938595935,0.01852391647950924,,0.09263229370117188,0.0096375597640872,2025-12-17 06:19:00.115000+00:00,2.556
i,85.20576530487719,-21.468400169933314,0.018337382457065843,,0.08358383178710938,0.005761472508311272,2025-12-17 06:19:45.014000+00:00,12.09
i,83.11125143757381,-23.691357389392735,0.018015097530192037,,0.09783744812011719,0.0070792147889733315,2025-12-17 06:20:29.659000+00:00,3.749
i,79.97110654296777,-22.90767665510947,0.016024144259713324,,0.002490997314453125,0.004083091858774424,2025-12-17 06:21:10.791000+00:00,7.191
i,82.15393076232897,-20.711101274352078,0.017743263028265233,,0.11577987670898438,0.0038527643773704767,2025-12-17 06:21:50.151000+00:00,6.286
i,84.25008076089627,-18.45977760522064,0.017892378927161445,,0.08432197570800781,0.01573372259736061,2025-12-17 06:22:30.187000+00:00,14.171
i,86.28162469569136,-16.162534725544027,0.016626149310173588,,0.10229110717773438,0.00906952191144228,2025-12-17 06:23:10.250000+00:00,4.34
i,85.4522011323074,-13.113346881235456,0.015379163966272813,,0.10961151123046875,0.011370876803994179,2025-12-17 06:23:49.046000+00:00,4.181
i,83.40226862712744,-15.430877635689699,0.014941442996697418,,0.13121604919433594,0.00729918759316206,2025-12-17 06:24:30.870000+00:00,15.738
i,80.53465956348394,-14.691883931090354,0.012007051608133423,,0.07143211364746094,0.005254946183413267,2025-12-17 06:25:12.378000+00:00,13.226
i,81.3012397233049,-17.708958012841382,0.01518796417316537,,0.0937652587890625,0.00891542062163353,2025-12-17 06:25:54.257000+00:00,1.5510000000000002
i,78.36804741134303,-16.950843201844993,0.013295668297747198,,0.12189483642578125,0.0077553726732730865,2025-12-17 06:26:36.078000+00:00,9.98
i,79.126323276011,-19.937849843952016,0.014353110453029672,,0.19684791564941406,0.011558957397937775,2025-12-17 06:27:17.645000+00:00,8.972
i,76.85728594360563,-22.106392796705105,0.011522760169693669,,0.12016677856445312,0.0071110352873802185,2025-12-17 06:28:40.568000+00:00,3.348
i,73.7649973167715,-21.292475750536664,0.012224373064995575,,0.19879150390625,0.00920921005308628,2025-12-17 06:29:21.566000+00:00,14.099
i,74.47927873415146,-24.205111786043318,0.01850353623363432,,0.10820770263671875,0.009258142672479153,2025-12-17 06:30:00.788000+00:00,7.231
i,80.91685462601387,-25.85679837440178,0.0177544884471601,,0.06729507446289062,0.007602077908813953,2025-12-17 06:31:22.033000+00:00,13.513
i,81.97050593003229,-28.7830236229563,0.016788152715442095,,0.15664291381835938,0.012809093110263348,2025-12-17 06:32:02.365000+00:00,13.583
i,78.60726572966942,-27.95709663438063,0.01433214001727734,,0.11986160278320312,0.007241885177791119,2025-12-17 06:32:41.852000+00:00,7.428
i,75.27921067599645,-27.102908495274384,0.013995107759821934,,0.11090087890625,0.016394395381212234,2025-12-17 06:33:21.302000+00:00,1.7890000000000001
i,71.98357442867635,-26.227655004398404,0.014149253805367579,,0.1017303466796875,0.004816737491637468,2025-12-17 06:34:40.933000+00:00,19.461
i,68.72036985322468,-25.330419130639484,0.01490791041078765,,0.10727691650390625,0.0038069149013608694,2025-12-17 06:35:20.430000+00:00,10.196
i,69.36585380439978,-28.17336529183709,0.017775789598449165,,0.11122894287109375,0.00881807878613472,2025-12-17 06:35:59.732000+00:00,1.125
i,66.62415513028782,-30.046052627960265,0.015480089392468699,,0.09364700317382812,0.009898863732814789,2025-12-17 06:36:39.247000+00:00,8.181
i,67.29495397029649,-32.85399128751546,0.01899088529265569,,0.14874267578125,0.005545345600694418,2025-12-17 06:37:19.315000+00:00,12.217
i,70.08953974404538,-31.00621641298596,0.021727973488037122,,0.0842132568359375,0.012985636480152607,2025-12-17 06:38:01.300000+00:00,10.483
i,66.62408484667401,-30.04605226560972,0.02016162415146283,,0.12136459350585938,0.011217058636248112,2025-12-17 06:41:02.093000+00:00,18.949
i,69.160521211891,-11.715306197057503,0.0218508492031404,,0.10833358764648438,0.004773992579430342,2025-12-17 06:42:11.351000+00:00,12.484
i,86.68118761345713,-32.46178141999105,0.023133461293117108,,0.094573974609375,0.0031711168121546507,2025-12-17 06:43:46.374000+00:00,8.272
i,90.28187161486757,-33.15860161774577,0.01945868488673952,,0.04705047607421875,0.003701715497300029,2025-12-17 06:44:24.752000+00:00,10.179
i,88.10242042818606,-35.334345125873156,0.020513148915298984,,0.05801963806152344,0.0012272585881873965,2025-12-17 06:45:09.560000+00:00,4.398
i,91.8559407326989,-35.997249223418265,0.018676548545617067,,0.050189971923828125,0.006912400480359793,2025-12-17 06:45:48.103000+00:00,12.665
i,89.63967054247153,-38.191915260813936,0.022450427229998127,,0.1433544158935547,0.0040188562124967575,2025-12-17 06:46:32.308000+00:00,3.62
i,93.5517908118232,-38.81380536357172,0.01965284670516354,,0.08748626708984375,0.00459588598459959,2025-12-17 06:47:10.548000+00:00,5.6370000000000005
i,91.29880350081523,-41.04037120442844,0.019759863857860438,,0.01897430419921875,0.004818550776690245,2025-12-17 06:47:55.595000+00:00,9.165
i,95.3874884677849,-41.60553942692787,0.018423946630623078,,0.032115936279296875,0.0068700434640049934,2025-12-17 06:48:34.150000+00:00,12.765
i,97.37501652464653,-44.378324475259554,0.019316021475145106,,0.07894134521484375,0.005435910075902939,2025-12-17 06:49:20.116000+00:00,2.9130000000000003
i,99.52385636192541,-42.029677689101085,0.01199756881344527,,-0.008001327514648438,0.007760550826787949,2025-12-17 06:49:58.570000+00:00,10.943999999999999
i,97.52283910246845,-39.30311739081653,0.017960037179030053,,0.12876319885253906,0.0059988913126289845,2025-12-17 06:50:40.256000+00:00,17.858
i,95.66845752246567,-36.5448342732487,0.020993354578941137,,0.06509971618652344,0.005551953334361315,2025-12-17 06:51:25.798000+00:00,2.5380000000000003
i,93.94176447832383,-33.75812853388336,0.017005742339314622,,0.1155853271484375,0.008507715538144112,2025-12-17 06:52:11.139000+00:00,12.534
i,95.90850255480198,-31.483675922728267,0.013243240151908253,,0.031551361083984375,0.00749707268550992,2025-12-17 06:52:55.277000+00:00,3.759
i,94.27618801860052,-28.677183537612677,0.01332596692904886,,0.1335601806640625,0.005434445571154356,2025-12-17 06:53:40.840000+00:00,11.531
i,96.11520421509428,-26.388013884249073,0.014542932726097746,,0.11023712158203125,0.004375272896140814,2025-12-17 06:54:25.446000+00:00,14.355
i,97.86522010761223,-24.07507685263829,0.011355384939360391,,0.018732070922851562,0.003915883135050535,2025-12-17 06:55:10.165000+00:00,0.121
i,94.60560401816588,-23.52119784983458,0.008993565051490293,,0.1020660400390625,0.00496731698513031,2025-12-17 06:55:51.883000+00:00,11.549
i,96.36138985187587,-21.1994042829049,0.010643580332743596,,0.19559669494628906,0.007735777646303177,2025-12-17 06:56:31.676000+00:00,9.175
i,99.53987256772044,-21.74206171024874,0.013569001894349952,,0.10968971252441406,0.0049594431184232235,2025-12-17 06:57:16.748000+00:00,4.319
i,101.1545713597905,-19.38996276507209,0.019438156143085195,,0.10588836669921875,0.0030008212197571993,2025-12-17 06:58:00.854000+00:00,9.57
i,102.72969547094056,-17.015717295736646,0.02451505580550517,,0.05443763732910156,0.0040144589729607105,2025-12-17 06:58:45.932000+00:00,5.88
i,104.30229636668783,-14.6104066043874,0.019197659854434335,,0.04584312438964844,0.01018534880131483,2025-12-17 06:59:26.099000+00:00,3.879
i,105.95892854434936,-12.15752183749776,0.013121375924278311,,0.07489013671875,0.008421825245022774,2025-12-17 07:00:49.510000+00:00,13.477
i,108.77365062518668,-12.672964315758186,0.01876748974678577,,0.059459686279296875,0.0059880660846829414,2025-12-17 07:01:29.035000+00:00,4.261
i,111.95638370776132,-12.808039862342747,0.015797182095862894,,0.14504432678222656,0.006433353293687105,2025-12-17 07:02:12.969000+00:00,9.413
i,114.85997059558598,-12.435823365825888,0.015571870355184814,,0.08238029479980469,0.007491414435207844,2025-12-17 07:02:57.839000+00:00,16.236
i,113.14853294256864,-10.675014744858514,0.01466007275212533,,0.017414093017578125,0.008497626520693302,2025-12-17 07:03:39.779000+00:00,4.573
i,112.8308808320247,-8.263791381753148,0.012551790009155184,,0.08120346069335938,0.004705569241195917,2025-12-17 07:05:04.983000+00:00,10.09
i,117.92597724955262,-5.244562742959872,0.014127129670427507,,0.6895236968994141,0.003897167509421706,2025-12-17 07:06:26.800000+00:00,11.246
i,115.09820433899371,-3.7380022843565754,0.02003305047053061,,0.17551231384277344,0.012468816712498665,2025-12-17 07:07:08.427000+00:00,12.604
i,112.46537400243645,-5.453696623102044,0.015262188741466787,,0.26871681213378906,0.008593889884650707,2025-12-17 07:07:48.654000+00:00,7.665
i,107.12271803518779,-6.627035022873842,0.012154828851677735,,0.41927528381347656,0.006249180994927883,2025-12-17 07:09:54.684000+00:00,12.598
i,104.40959497463523,-6.055363790755034,0.011036593106318549,,0.1429004669189453,0.008456388488411903,2025-12-17 07:10:36.759000+00:00,0.762
i,105.15744713824704,-9.105758632455284,0.016014424163685703,,0.03279685974121094,0.004117632284760475,2025-12-17 07:11:16.047000+00:00,8.286
i,102.43328864517112,-8.525919844669787,0.01332673991445077,,0.10843086242675781,0.008444603532552719,2025-12-17 07:11:58.366000+00:00,9.943
i,103.20310199814293,-11.587394724849634,0.015162041119758385,,0.111480712890625,0.00416979193687439,2025-12-17 07:12:36.608000+00:00,11.987
i,101.42747463709097,-14.047973638404484,0.019277128626661977,,0.059276580810546875,0.005929829087108374,2025-12-17 07:13:22.098000+00:00,3.243
i,100.46097514169719,-10.989887347981977,0.01754081088980186,,0.05075836181640625,0.01038005854934454,2025-12-17 07:14:03.387000+00:00,14.206
i,97.72228534442372,-10.370013171015751,0.02105653051782852,,0.1565837860107422,0.005539496894925833,2025-12-17 07:14:45.711000+00:00,4.399
i,98.60718939349215,-13.439670734220755,0.01538424804413907,,0.042903900146484375,0.004451179411262274,2025-12-17 07:15:24.461000+00:00,4.069
i,99.7374086928675,-16.46722968224733,0.019769197627123702,,0.07380294799804688,0.005315630231052637,2025-12-17 07:16:47.751000+00:00,13.442
i,98.06299490767738,-18.849141271656258,0.01373792377197347,,0.047527313232421875,0.006251754704862833,2025-12-17 07:17:32.741000+00:00,1.289
i,91.41903242104452,-22.888827070979787,0.011092926724092678,,0.04415321350097656,0.004464388824999332,2025-12-17 07:19:00.345000+00:00,1.9020000000000001
i,89.50262431009695,-25.15982743862182,0.00903764305450494,,0.04035758972167969,0.007976267486810684,2025-12-17 07:19:40.700000+00:00,1.799
