band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,sky_bg,zero_point
i,61011.17638009259,51.916614373165665,-48.845448078943846,69.44256591796875,88.26670884169184,True,3688.729736328125,31.98273468017578
i,61011.17692921296,51.802052522191325,-45.717430849297024,71.96390533447266,88.26957318983386,True,3712.5068359375,31.98467445373535
i,61011.177375520834,51.80185972402314,-45.717363306408544,71.89797973632812,88.27190319828982,True,3719.880615234375,31.984649658203125
i,61011.17795075232,48.13356030356196,-47.48559004900185,68.85353088378906,88.27490887020635,True,3787.430419921875,31.982158660888672
i,61011.178393842594,48.13335227676295,-47.4855191412212,68.78143310546875,88.2772260902779,True,3800.522705078125,31.981584548950195
i,61011.178938923615,44.20304061090614,-49.102176570346565,65.70689392089844,88.2800790963724,True,3836.84423828125,31.977489471435547
i,61011.17938271991,44.203030249444296,-49.10217676369635,65.62989807128906,88.28240393872238,True,3853.797607421875,31.980175018310547
i,61011.17993578704,43.911824432073885,-52.168809129311555,63.24690628051758,88.2853036868688,True,3832.43798828125,31.97787857055664
i,61011.18037758102,43.91165578960038,-52.1688070749082,63.17914962768555,88.28762201804787,True,3848.33642578125,31.975236892700195
i,61011.180929814815,39.99169724587542,-50.53726483922587,62.3519401550293,88.29052238620517,True,3975.21630859375,31.980430603027344
i,61011.181372175924,39.99172085279882,-50.53720028470662,62.27094268798828,88.29284770808457,True,3984.36376953125,31.979846954345703
i,61011.181925324076,35.49806385383783,-51.76063971708535,59.154937744140625,88.29575792521449,True,4076.7470703125,31.97540283203125
i,61011.1823668287,35.497839091955456,-51.76064065247547,59.071048736572266,88.29808279154938,True,4091.65087890625,31.97565269470215
i,61011.18292017361,30.74404184310218,-52.74726908950799,55.94797134399414,88.30099913594404,True,4194.720703125,31.975322723388672
i,61011.18344221065,27.123838188937338,-50.702674272465714,54.60629653930664,88.30375309136707,True,4369.5244140625,31.974260330200195
i,61011.18390431713,28.377145541652737,-47.91816777955,56.175315856933594,88.30619301711997,True,4372.9306640625,31.974441528320312
i,61011.18439581018,28.377335938990512,-47.91812842252565,56.061641693115234,88.3087903068851,True,4373.8046875,31.973491668701172
i,61011.18491952546,25.160145443338276,-45.866834985813576,54.30680465698242,88.31156038491987,True,4520.6708984375,31.972084045410156
i,61011.185382766205,23.77163147111943,-48.573036964388585,52.70125961303711,88.31401276271292,True,4571.8056640625,31.970661163330078
i,61011.18588892361,22.27273374172478,-51.27179396917813,50.992034912109375,88.31669467641456,True,4600.1171875,31.97036361694336
i,61011.186385787034,17.31986551025514,-51.5943096274978,47.80016326904297,88.31932972743142,True,4804.4970703125,31.962722778320312
i,61011.18686371528,20.640704441602047,-53.961544609243816,49.109703063964844,88.32186659533488,True,4635.474609375,31.962646484375
i,61011.1873491088,25.77289401796007,-53.48224946777281,52.043426513671875,88.32444534327838,True,4438.5244140625,31.966720581054688
i,61011.189386377315,52.98723521877711,-28.046908457919518,76.44751739501953,88.33529371719169,True,4398.365234375,31.988977432250977
i,61011.18982854167,52.987199213398426,-28.0469512756139,76.31031036376953,88.33765359814679,True,4403.890625,31.98451805114746
i,61011.1903633912,52.847677673949,-28.060899488498283,76.02753448486328,88.3405107326838,True,4418.1806640625,31.985050201416016
i,61011.19080626158,52.8479410447745,-28.060899148631783,75.89024353027344,88.34287866842334,True,4430.29345703125,31.984771728515625
i,61011.19136744213,53.352865819235454,-27.900839545352497,76.1131591796875,88.3458819899482,True,4430.22119140625,31.987499237060547
i,61011.19180947917,53.352845397464506,-27.9007964938828,75.9760513305664,88.34824989775547,True,4451.6845703125,31.987733840942383
i,61011.192354212966,52.60861542305683,-28.33158586340514,75.26068878173828,88.35117063085237,True,4485.20166015625,31.989614486694336
i,61011.1928193287,52.60868902650846,-28.331622249478276,75.11598205566406,88.35366683776026,True,4519.623046875,31.987056732177734
i,61011.19383019676,51.61350288639335,-26.957307742501833,73.61595916748047,88.35909957482276,True,4682.12109375,31.98622703552246
i,61011.194280648146,48.82410458241621,-25.622666425570166,70.69062042236328,88.36152379889677,True,4947.2412109375,31.989612579345703
i,61011.19483726852,51.48817752875688,-23.806354786835744,72.08483123779297,88.36452226893472,True,6490.185546875,31.98611068725586
i,61011.19529755787,48.74199284264126,-22.448547775663414,69.08246612548828,88.36700421456327,True,6858.4033203125,31.984477996826172
i,61011.19586835648,51.28437366565618,-20.649748845633194,70.0806884765625,88.370085076306,True,9429.361328125,31.984830856323242
r,61011.20380996528,53.61079063782078,-20.706856834723613,69.68656921386719,88.41330578264406,True,8167.3447265625,32.20185089111328
r,61011.204230891206,53.61058902658882,-20.706857331592612,69.56603240966797,88.41561552894048,True,8130.142578125,32.20326614379883
r,61011.20505920139,53.610633847591174,-20.706945100973417,69.32866668701172,88.42016639630573,True,8074.49560546875,32.20283126831055
r,61011.20548005787,53.61071305058635,-20.706857931613897,69.20775604248047,88.42248154576097,True,8048.2138671875,32.204017639160156
r,61011.2063165162,53.61069557384607,-20.706945706217866,68.96688079833984,88.42708876110001,True,8014.15283203125,32.20507049560547
r,61011.206737291664,53.61056336617422,-20.706859289245404,68.84528350830078,88.42940933226382,True,8000.4462890625,32.20591735839844
r,61011.21926673611,57.447416744236385,-20.7043039169169,68.29558563232422,88.49943612354832,True,7717.34228515625,32.21080780029297
r,61011.2196875463,57.44748264522027,-20.70430215628186,68.17322540283203,88.50181996629712,True,7713.5380859375,32.21018981933594
r,61011.220108078705,57.44736951793452,-20.70430388995336,68.05065155029297,88.50420436024676,True,7716.16796875,32.20853042602539
i,61011.22189872685,58.39853053619658,-20.70231853166396,68.2960205078125,88.51438111525918,True,8773.7353515625,31.99104881286621
i,61011.222319699074,58.39838970709605,-20.702319905284106,68.17344665527344,88.51677926020305,True,8742.662109375,31.991060256958008
i,61011.222740474535,58.39856881495581,-20.702406044932815,68.05107879638672,88.51917843946441,True,8709.9970703125,31.988855361938477
r,61011.22459273148,59.37174955486217,-20.700353047172587,68.29627227783203,88.52976538691753,True,7544.419921875,32.20777893066406
r,61011.22501376158,59.37163779105311,-20.700266705504184,68.17366790771484,88.53217774596007,True,7542.8720703125,32.20660400390625
r,61011.225434375,59.371606817202114,-20.70035271542698,68.0511703491211,88.53458990117421,True,7552.29638671875,32.20167541503906
i,61011.22724291667,60.32756187255362,-20.69831532213983,68.29521942138672,88.54498658540777,True,8171.650390625,31.980731964111328
i,61011.22766384259,60.327457758277504,-20.69822889259839,68.17264556884766,88.5474121800163,True,8169.02783203125,31.982912063598633
i,61011.22808512732,60.327825337219465,-20.698229406893077,68.05023193359375,88.54984205778295,True,8170.18701171875,31.983238220214844
r,61011.22987361111,61.276367649771394,-20.69618917618136,68.29415893554688,88.56018241583166,True,6907.23583984375,32.199241638183594
r,61011.23029717593,61.276374312975456,-20.696272473465676,68.17098999023438,88.56263721021615,True,6914.931640625,32.19831848144531
r,61011.2307177662,61.276452484314916,-20.696186832823873,68.04850006103516,88.56507700893475,True,6917.615234375,32.20097351074219
i,61011.232499375,62.226554245810384,-20.694206612858697,68.29573059082031,88.5754368149423,True,7417.525390625,31.98446273803711
i,61011.23292077547,62.22663592102264,-20.69420614656086,68.17321014404297,88.57789311079438,True,7405.91943359375,31.983654022216797
i,61011.23334151621,62.22656751219339,-20.69420700510132,68.05061340332031,88.58034782537301,True,7391.5693359375,31.98215103149414
r,61011.235214733795,63.20765510785296,-20.69205673768934,68.29611206054688,88.59130424755949,True,6358.287109375,32.19697570800781
r,61011.23563545139,63.20737899184905,-20.6919700502976,68.1734619140625,88.59377123306945,True,6344.69287109375,32.17928695678711
r,61011.23605611111,63.20760719507748,-20.69205781551744,68.0511703491211,88.5962401666152,True,6327.1669921875,32.181365966796875
i,61011.23790172454,64.17812109767301,-20.689823758544527,68.29615020751953,88.60709956095843,True,6669.8642578125,31.93804168701172
i,61011.238322453704,64.17812523319657,-20.689823619280894,68.17376708984375,88.60958129364478,True,6637.6875,31.95044708251953
i,61011.23874302083,64.17820412554106,-20.689908775322422,68.05137634277344,88.6120643817898,True,6606.583984375,31.966880798339844
r,61011.2410921412,65.5542451507033,-20.726219192175652,68.49638366699219,88.62597659637046,True,6012.849609375,32.170127868652344
r,61011.24151273148,65.5542049662355,-20.726219808899323,68.37416076660156,88.6284751329099,True,6011.474609375,32.17802047729492
r,61011.24193400463,65.55419369144961,-20.726218605906624,68.2516098022461,88.63098007064345,True,6009.49169921875,32.1781005859375
z,61011.24376070602,66.517450243245,-20.724128751396876,68.49604034423828,88.6418690777819,True,6204.8310546875,31.590435028076172
z,61011.24418181713,66.51749171033876,-20.724128928650636,68.37373352050781,88.64438562910868,True,6190.828125,31.59775161743164
z,61011.244602314815,66.51768002421002,-20.724041577904778,68.25152587890625,88.64690087586567,True,6174.4521484375,31.595054626464844
r,61011.24647747685,67.49817701871157,-20.721813608627492,68.49571228027344,88.65814615999778,True,5550.73779296875,32.204978942871094
r,61011.24689866898,67.49834686218884,-20.721900600931143,68.37353515625,88.66067853042578,True,5536.6640625,32.19810485839844
r,61011.24731935185,67.49833652938035,-20.721814362449894,68.25111389160156,88.6632102254601,True,5531.873046875,32.197174072265625
z,61011.2491340162,68.45840031149011,-20.71969899599811,68.4964828491211,88.6741583924774,True,5942.5478515625,31.60199737548828
z,61011.24955523148,68.45843754534249,-20.7196134472685,68.37410736083984,88.67670603430574,True,5953.8779296875,31.599590301513672
z,61011.24997601852,68.458385641912,-20.71969856112028,68.251708984375,88.67925349329688,True,5966.63720703125,31.600831985473633
r,61011.251794421296,69.41861022902377,-20.717396845902613,68.49604797363281,88.69028991207439,True,5343.1142578125,32.19720458984375
r,61011.252215023145,69.41859088814128,-20.717396290417852,68.37384796142578,88.69284910246577,True,5342.3955078125,32.19554138183594
r,61011.25263587963,69.41856898694135,-20.71748200031488,68.25144958496094,88.69541226822366,True,5347.72265625,32.20270538330078
z,61011.25450565972,70.39729042872708,-20.715207590953884,68.49579620361328,88.70682931759488,True,6111.95849609375,31.601890563964844
z,61011.2549356713,70.39734853856154,-20.715122275348776,68.37088012695312,88.7094618189528,True,6100.634765625,31.601116180419922
z,61011.25535629629,70.3973290478987,-20.71512159016573,68.24850463867188,88.71203932768861,True,6071.220703125,31.59823989868164
r,61011.257233923614,71.38249320088539,-20.712904187903614,68.49581909179688,88.72357494309718,True,5086.7412109375,32.206878662109375
r,61011.257654444446,71.38257083523202,-20.712817709954003,68.37367248535156,88.72616521269788,True,5082.37744140625,32.20505905151367
r,61011.2580756713,71.38249777314037,-20.712902102961337,68.25112915039062,88.72876229922215,True,5074.927734375,32.20532989501953
z,61011.259896145835,72.34422904099301,-20.71055287743313,68.49610900878906,88.7400149501631,True,5677.5126953125,31.598674774169922
z,61011.26031680556,72.34422455999443,-20.71055462472654,68.3739013671875,88.74262170764668,True,5664.875,31.60007667541504
z,61011.26073740741,72.3442428348067,-20.71055427060057,68.25157165527344,88.74523058623774,True,5667.458984375,31.597373962402344
r,61011.26317488426,73.52852746257516,-20.707747933578247,68.49641418457031,88.76039853723157,True,4710.357421875,32.204105377197266
r,61011.26359577546,73.52853088825117,-20.707833449785223,68.37419128417969,88.76302613915774,True,4699.0478515625,32.20088577270508
r,61011.264016469904,73.5285484221746,-20.707748349589814,68.25178527832031,88.7656550127016,True,4687.525390625,32.19978332519531
g,61011.265881597225,74.50500217758032,-20.70542193340664,68.4957046508789,88.77734017002436,True,4471.52099609375,32.274261474609375
g,61011.26630243056,74.50484972988785,-20.705422379978806,68.37332916259766,88.77998354537326,True,4452.578125,32.27245330810547
g,61011.26672305555,74.50491049139897,-20.705421905566443,68.25102233886719,88.78262812789191,True,4431.9267578125,32.275184631347656
r,61011.26864605324,75.50354626240946,-20.70311727943498,68.49603271484375,88.79475062983471,True,4373.1005859375,32.204811096191406
r,61011.26906675926,75.50358353699856,-20.703117212824942,68.37384796142578,88.7974097804312,True,4366.05126953125,32.206390380859375
r,61011.26948730324,75.50364063033778,-20.70311803581896,68.2515640258789,88.80007043684034,True,4360.2939453125,32.204490661621094
g,61011.27135505787,76.4821121061437,-20.700677466514176,68.49632263183594,88.81191777986295,True,4037.113525390625,32.273956298828125
g,61011.271785219906,76.4820686748217,-20.700763153456183,68.37136840820312,88.81465343226634,True,4011.197509765625,32.26732635498047
g,61011.27220600694,76.48177381547433,-20.700678571291117,68.2486801147461,88.81733203764843,True,3986.329345703125,32.27125930786133
r,61011.27413038194,77.4832912308402,-20.69825630835742,68.49559783935547,88.82961454050854,True,4027.9970703125,32.20872497558594
r,61011.27455111111,77.48325730865609,-20.698342395081017,68.37338256835938,88.83230700202773,True,4013.8330078125,32.20697784423828
r,61011.27497162037,77.48331556806968,-20.698256257644072,68.25106811523438,88.83500061265434,True,3997.935546875,32.208518981933594
g,61011.276841782405,78.46258997384643,-20.695880131620623,68.49584197998047,88.84701111345011,True,3572.96435546875,32.27923583984375
g,61011.27726268519,78.46267851025318,-20.695880095962792,68.37364196777344,88.84972121440697,True,3540.62646484375,32.276573181152344
g,61011.27768400463,78.46242140997198,-20.695880945785408,68.25086975097656,88.85243657406131,True,3507.293212890625,32.27305603027344
r,61011.279601064816,79.4591748127344,-20.693536850863275,68.49613952636719,88.86482442243656,True,3637.13818359375,32.19550323486328
r,61011.28002155093,79.45916828283454,-20.693538838736274,68.37398529052734,88.86754871840297,True,3618.602294921875,32.19239807128906
r,61011.28044700232,79.45915952086068,-20.693536818470655,68.25021362304688,88.87030780895864,True,3599.68017578125,32.18959426879883
g,61011.28231429398,80.43765027233174,-20.69114503982214,68.4952163696289,88.88244862428172,True,3047.55810546875,32.254676818847656
g,61011.282735381945,80.43759235947932,-20.691059596082443,68.372802734375,88.88519351268378,True,3011.19873046875,32.25542449951172
g,61011.283156018515,80.43771489556947,-20.691059180913225,68.25053405761719,88.88793805068991,True,2975.521240234375,32.25914001464844
g,61011.2893087037,48.527187972776744,-38.16937783617625,43.812957763671875,88.92837962337839,True,3074.69775390625,32.165626525878906
z,61011.291817488425,100.77764754409279,-46.724791683667995,73.11690521240234,88.94502999546997,True,3621.78857421875,31.584030151367188
z,61011.29240918982,108.2478231055944,-52.373981070226314,67.740966796875,88.94897058065294,True,3765.81982421875,31.593698501586914
z,61011.292893032405,112.47804860436437,-53.43161570822742,66.25366973876953,88.95219670477874,True,3764.517578125,31.584964752197266
z,61011.293362094904,112.80375801904248,-56.494170022286184,63.26084899902344,88.95532758981697,True,3818.434326171875,31.581880569458008
z,61011.29383263889,117.65992801724606,-57.393877479642306,61.633304595947266,88.95847163897102,True,3911.36767578125,31.575706481933594
z,61011.29434337963,122.73968472931513,-58.10965530165147,59.86402893066406,88.96188798715635,True,3999.3271484375,31.57732391357422
z,61011.29481346065,124.05509074150166,-61.089994736854834,56.97694396972656,88.96503578062718,True,4010.953125,31.566444396972656
z,61011.295275462966,118.43213582056727,-60.40090263255715,58.77497482299805,88.96813267120453,True,4040.28515625,31.57861328125
z,61011.295745,119.30604825034294,-63.36890020212322,55.87036895751953,88.97128331416108,True,4046.60205078125,31.574399948120117
z,61011.29632988426,100.47513898309907,-65.51674312408338,54.46356964111328,88.97521252739044,True,4149.41796875,31.58750343322754
z,61011.29679896991,106.872594032774,-67.05682523019284,53.146324157714844,88.97836748479196,True,4216.2900390625,31.58464813232422
z,61011.29726583333,99.17517334510104,-68.30261316126854,51.60691833496094,88.98151074238247,True,4305.125,31.579547882080078
z,61011.29773268518,97.57048290699002,-71.08223245539531,48.75996780395508,88.98465716112234,True,4445.001953125,31.565631866455078
z,61011.298204189814,95.51729750929204,-73.85253012298132,45.91001510620117,88.98783822733398,True,4675.72900390625,31.568490982055664
z,61011.29866439815,105.76994264409574,-72.77719517879449,47.411590576171875,88.99094626936316,True,4547.6318359375,31.573406219482422
r,61012.016732627315,21.76019123159173,-42.0735293174399,73.3021011352539,94.32166108443707,True,30545.8671875,31.461305618286133
r,61012.01842743056,22.434178561836454,-42.072861578679856,73.26730346679688,94.32808261236032,True,21640.7421875,31.732168197631836
r,61012.01884894676,22.434136284377615,-42.0729369258424,73.35430908203125,94.3296756340221,True,19926.337890625,31.618003845214844
r,61012.02007158565,23.028519970059524,-42.072331009229956,73.26750946044922,94.33428719282723,True,15905.84765625,32.17993927001953
r,61012.02049244213,23.028310507490453,-42.07240659311518,73.3544692993164,94.33587146276678,True,14764.732421875,32.18708801269531
r,61012.02149520833,23.54316322391162,-42.0719311226186,73.26763153076172,94.33963987987511,True,12495.236328125,32.201881408691406
r,61012.02191865741,23.5431522135986,-42.071932402078566,73.35505676269531,94.34122852050906,True,11689.3935546875,32.201324462890625
r,61012.02303737269,24.097148880344857,-42.07140772206857,73.26981353759766,94.34541793894088,True,9963.66015625,32.20450210571289
r,61012.02345798611,24.097182939492416,-42.07140837474519,73.35662841796875,94.34699022510682,True,9431.96484375,32.20478057861328
r,61012.0244475,24.61075728386025,-42.070910950499666,73.26777648925781,94.35068301319957,True,8403.0234375,32.19977951049805
r,61012.0248681713,24.610921222158108,-42.070833397593255,73.35458374023438,94.35225034849057,True,8036.4521484375,32.202762603759766
r,61012.025869861114,25.125916614755,-42.07040320162456,73.26737976074219,94.35597629625057,True,7322.708984375,32.20690155029297
r,61012.026290787035,25.125890115948142,-42.07040411656783,73.35430145263672,94.35753942997587,True,7070.3212890625,32.20153045654297
r,61012.027397847225,25.67877940597189,-42.06977134171075,73.26731872558594,94.36164336228029,True,6520.783203125,32.200927734375
r,61012.027818599534,25.678805104846035,-42.069770022629484,73.35417175292969,94.36320039280777,True,6349.37890625,32.18886947631836
r,61012.028806875,26.18844773086335,-42.06924899077631,73.26730346679688,94.3668517431222,True,6021.7666015625,32.19647979736328
r,61012.02922740741,26.188351107141752,-42.06932494712437,73.35413360595703,94.36840299559253,True,5895.94140625,32.19364929199219
r,61012.03028684028,26.723297832015355,-42.0686884638496,73.2675552368164,94.3723045128185,True,5656.5087890625,32.200801849365234
r,61012.030707638885,26.72340376782471,-42.068764766636185,73.35432434082031,94.37385159823992,True,5573.5146484375,32.199134826660156
r,61012.03187875,27.29904661090305,-42.06807316337187,73.26756286621094,94.37814962122701,True,5387.013671875,32.20044708251953
r,61012.03229956018,27.298944248449327,-42.0680719184835,73.35450744628906,94.37969128977377,True,5327.18701171875,32.20217514038086
r,61012.03334840278,27.829973472405847,-42.06756690634596,73.26787567138672,94.38352759211037,True,5219.107421875,32.20209503173828
r,61012.0337693287,27.83000151956038,-42.06749203392895,73.35481262207031,94.38506471602727,True,5180.53125,32.20341491699219
r,61012.03606528935,27.829887710166005,-42.067490599086916,73.82103729248047,94.39342436379636,True,5037.69921875,32.20393371582031
r,61012.03640070602,27.829849796924883,-42.06756840544842,73.88794708251953,94.39464216814054,True,2511.744384765625,31.448436737060547
r,61012.03856405093,27.829950649080164,-42.0675669267794,74.31214904785156,94.40247584408698,True,2460.184814453125,31.450376510620117
r,61012.04030568287,27.82997878135624,-42.06756562271809,74.64369201660156,94.40875663075946,True,2431.4970703125,31.446348190307617
r,61012.042045069444,27.829886266235253,-42.067490295657336,74.96538543701172,94.4150067757614,True,2416.232666015625,31.44602394104004
z,61012.048186851855,20.831131842634324,-77.27808339627494,43.0813102722168,94.43690198376571,True,5215.00390625,31.569454193115234
z,61012.048627476855,20.83119797021864,-77.27808151641663,43.08299255371094,94.4384626831938,True,5225.0341796875,31.564664840698242
z,61012.049189467594,19.158453366190013,-64.75953772977786,55.61338424682617,94.4404513510275,True,4319.12744140625,31.58260726928711
z,61012.04963159722,19.15848748969987,-64.75953618499827,55.614078521728516,94.44201438040749,True,4309.37744140625,31.577770233154297
z,61012.05021101852,35.213917500979186,-78.38992311545144,41.45387268066406,94.44406078421743,True,5324.494140625,31.56433868408203
z,61012.05065162037,35.21396752635447,-78.38992183344739,41.46400451660156,94.44561540758063,True,5287.0166015625,31.5642032623291
z,61012.05109846065,30.647721985233623,-75.65653012520806,44.38249206542969,94.44719073021061,True,5009.234375,31.56597137451172
z,61012.05163241898,359.02058767881067,-76.07797488853485,43.25263595581055,94.44907146034492,True,5132.94775390625,31.568134307861328
z,61012.05221516204,43.74884912613717,-76.152201972609,42.808013916015625,94.45112189373583,True,5106.82470703125,31.569202423095703
z,61012.05281237268,4.349504716219419,-69.98737627528112,49.4190788269043,94.45322094450013,True,4681.984375,31.581954956054688
z,61012.053281319444,352.5633806297904,-73.42971178152094,44.650291442871094,94.45486756580806,True,4954.4755859375,31.57473373413086
z,61012.05378728009,6.347551406198396,-66.88337080766287,52.53855895996094,94.45664257382418,True,4357.52978515625,31.583377838134766
z,61012.05444079861,56.72829641416884,-75.6290331315034,41.49887466430664,94.45893283281188,True,5124.5244140625,31.571781158447266
z,61012.05488271991,56.72820029646631,-75.62900733806863,41.52571105957031,94.46048001782563,True,5111.3896484375,31.57430076599121
z,61012.0555637963,356.28595318828644,-70.5050621378987,47.58779525756836,94.4628620952847,True,4620.66650390625,31.576427459716797
z,61012.05638246528,57.97467832082191,-64.56953029209622,48.89509963989258,94.46572158684077,True,4628.4765625,31.575258255004883
z,61012.05721283565,359.3159686561805,-67.51775218116045,50.58849334716797,94.46861773364724,True,4342.3642578125,31.58501434326172
z,61012.05768493056,347.9204486996888,-70.64486385681445,45.617435455322266,94.47026242009007,True,4774.1044921875,31.57758331298828
z,61012.058410289355,36.299677334210585,-63.21065622496768,55.90353012084961,94.47278680305702,True,4158.9541015625,31.580659866333008
z,61012.05885199074,36.29960557576566,-63.210691433629314,55.9306526184082,94.47432245924155,True,4132.8154296875,31.580585479736328
z,61012.05931478009,41.27222089851576,-64.2459400189417,54.084346771240234,94.47593018480617,True,4168.64794921875,31.582889556884766
z,61012.059760613425,41.716048346188785,-61.82287201229294,56.12718200683594,94.47747780668925,True,4127.2294921875,31.58389663696289
z,61012.060362523145,30.356231175096273,-64.9165234549674,55.124202728271484,94.47956536235787,True,4218.267578125,31.575302124023438
z,61012.06081964121,25.04423676740674,-63.34840377518506,56.99254608154297,94.48114933608358,True,4111.90234375,31.578102111816406
z,61012.06136212963,36.37973658166622,-60.10353360279272,58.95201873779297,94.4830275584945,True,3974.4697265625,31.57999038696289
z,61012.06184422454,30.970602658607586,-61.80232705320736,58.16039276123047,94.48469526328466,True,4004.080810546875,31.582548141479492
z,61012.06229144676,31.643332383820145,-58.68487987107296,61.127140045166016,94.48624114572924,True,3938.814453125,31.58441734313965
z,61012.06277619213,26.254195778888317,-60.248787272979925,60.06685256958008,94.4879154509874,True,3905.953125,31.58696746826172
z,61012.063224861115,27.319388666772568,-57.15869138649446,63.09397888183594,94.4894639683611,True,3869.513427734375,31.586883544921875
z,61012.063762997685,37.11300776632062,-57.332744362889706,61.51927185058594,94.49131978434531,True,3989.97607421875,31.58562660217285
z,61012.064389467596,20.423428092217144,-61.60364607619758,58.67182922363281,94.4934782013513,True,3982.720458984375,31.58163833618164
z,61012.06484013889,21.996642005062057,-58.54885524809508,61.777469635009766,94.49502959111284,True,3943.1064453125,31.586612701416016
z,61012.065294189815,23.353310249156095,-55.49839051830137,64.85948944091797,94.49659149229355,True,3884.882080078125,31.58898162841797
z,61012.065802453704,14.499828142281432,-62.79875449817636,56.9185676574707,94.49833855496199,True,4089.0361328125,31.585819244384766
z,61012.066263113426,12.968972804172573,-65.95225854746565,53.687347412109375,94.49992078468807,True,4288.5029296875,31.588871002197266
z,61012.06675229167,16.318508728352608,-59.72002274356456,60.07422637939453,94.50159972417053,True,4003.3994140625,31.58828353881836
z,61012.06722923611,18.140635366334468,-56.718194987708365,63.197418212890625,94.50323545266076,True,3865.695068359375,31.58770751953125
z,61012.06770348379,10.519528778683387,-60.717093774377865,58.09856033325195,94.50486074408661,True,4098.484375,31.584983825683594
z,61012.06816354167,8.383397276229614,-63.77857023585212,54.873374938964844,94.50643628125547,True,4259.7880859375,31.582111358642578
z,61012.0687602662,19.713887388755072,-53.713144348550266,66.25543975830078,94.50847821823058,True,3755.012451171875,31.589889526367188
z,61012.069244791666,14.641679828655686,-54.77312356444736,64.30359649658203,94.5101348723909,True,3787.60888671875,31.590347290039062
z,61012.06975664352,4.586888749873933,-61.50254623705395,55.82865905761719,94.5118836579866,True,4109.6015625,31.58663558959961
z,61012.0702312037,12.649794354979804,-57.71947710498024,61.081180572509766,94.51350384946319,True,3835.851806640625,31.591083526611328
z,61012.070695752314,7.048022383686999,-58.53960989255727,58.87875747680664,94.51508876436279,True,3956.14599609375,31.59036636352539
z,61012.071227465276,9.355424777520401,-55.61958929525207,61.95059585571289,94.51690150722693,True,3867.821533203125,31.58597755432129
z,61012.071751331016,2.0210046746889208,-64.5039795310082,52.517189025878906,94.51868613193675,True,4150.22021484375,31.58334732055664
z,61012.07219310185,2.021040879551913,-64.50398073741289,52.476104736328125,94.52019004349248,True,4157.4052734375,31.58183479309082
z,61012.077282893515,9.355389881482903,-55.61953667678138,61.24310302734375,94.53745054251179,True,3885.004150390625,31.5867862701416
z,61012.077724675924,9.355376952543274,-55.6195398613695,61.188961029052734,94.5389431383074,True,3864.8046875,31.585975646972656
z,61012.078179606484,3.9793840059948784,-56.282628916863295,58.65800857543945,94.54047925917719,True,3925.04345703125,31.582942962646484
z,61012.07864731482,1.3553565489871466,-59.152189249426605,55.57749938964844,94.54205758471299,True,4005.5673828125,31.582645416259766
z,61012.07913063657,6.3818158224451595,-53.43483818371265,61.51036071777344,94.54368760615579,True,3799.83740234375,31.587125778198242
z,61012.079682766205,355.4417415980826,-64.94630387735857,49.471073150634766,94.54554846178695,True,4303.5888671875,31.580432891845703
z,61012.08012554398,355.4416637432843,-64.9463051791306,49.420196533203125,94.54703983254535,True,4318.9638671875,31.580223083496094
z,61012.08073673611,16.373021809972055,-51.81590267762449,66.29564666748047,94.54909710872602,True,3662.59130859375,31.590572357177734
z,61012.081177037035,16.373186845030045,-51.81596088083749,66.24536895751953,94.55057820270265,True,3649.533203125,31.59033203125
z,61012.08164266204,11.458256011860268,-52.72822635419906,63.7138786315918,94.55214361603785,True,3717.37890625,31.59105682373047
z,61012.08211934028,17.957021242949608,-48.904778907611565,69.14485931396484,94.55374527536135,True,3616.724609375,31.5883731842041
z,61012.082670104166,21.1776299576732,-50.77851813679451,68.37535858154297,94.55559472515547,True,3617.634033203125,31.572206497192383
z,61012.083164027776,24.665459848939314,-52.5505503680479,67.34454345703125,94.55725227881429,True,3616.027587890625,31.576082229614258
z,61012.083672361114,22.52390187688235,-47.90204734514558,71.2713394165039,94.55895718520372,True,3582.9814453125,31.58197784423828
z,61012.08418994213,19.40287439398303,-46.03322855101469,71.8050308227539,94.56069207154468,True,3559.96826171875,31.583972930908203
z,61012.084668958334,13.302784860954967,-49.81911345438127,66.23139190673828,94.56229677034433,True,3649.2216796875,31.58115577697754
z,61012.08530357639,25.889747641373226,-49.68093014236078,70.19297790527344,94.56442138643241,True,3590.1171875,31.585054397583008
z,61012.08575172454,27.006451885190813,-46.85747336931649,73.08519744873047,94.56592081099711,True,3563.3974609375,31.591617584228516
z,61012.08624805556,28.45089624582286,-54.218354799021014,66.00454711914062,94.56758057384525,True,3682.16259765625,31.58829689025879
z,61012.08672835648,29.52952622483178,-51.37474454000131,68.8935775756836,94.56918586638187,True,3672.309814453125,31.591941833496094
z,61012.08720155092,32.57595089288766,-55.79359171712666,64.56723022460938,94.57076658433336,True,3721.27294921875,31.59029769897461
z,61012.08770005787,30.51269100691994,-48.5785205937764,71.71668243408203,94.57243098601494,True,3642.6650390625,31.59291648864746
z,61012.08818326389,33.4808689154895,-53.0012615891382,67.35296630859375,94.57404345558051,True,3687.726806640625,31.589935302734375
z,61012.088630590275,34.29761800646715,-50.24106656837572,70.09168243408203,94.57553546019528,True,3638.49755859375,31.592086791992188
z,61012.089097233795,37.7950934585752,-54.60280773626872,65.52037048339844,94.57709115114214,True,3786.47998046875,31.592193603515625
